record_id,year,country,region,income_group,population_million,healthcare_index,pathogen,pathogen_type,gram_status,who_priority,natural_reservoir,setting,specimen_type,isolates_tested,resistant_isolates,susceptible_isolates,resistance_rate,mdr,xdr,pan_resistant,antibiotic_use_ddd,incidence_per_100k,mortality_per_100k,amr_attributable_mortality_per_100k,treatment_options_remaining,economic_burden_per_patient_usd,surveillance_quality_score,one_health_link
AMR0010082,2018,Germany,Western Europe,High,84,84,Streptococcus pneumoniae,Bacteria,Gram-positive,High,Human respiratory,Long-term Care,Urine,322,51,271,0.1607,1,0,0,14.14,12.39,2.505,0.1216,7,31622,3,0
AMR0010083,2018,Germany,Western Europe,High,84,84,Helicobacter pylori,Bacteria,Gram-negative,High,Human stomach,Long-term Care,Blood,937,192,745,0.2057,0,0,0,17.74,12.19,1.566,0.1031,3,25304,4,0
AMR0010084,2018,Germany,Western Europe,High,84,84,Salmonella spp. (NTS),Bacteria,Gram-negative,High,Animal/Human gut,Hospital-ICU,Wound/Skin,1804,400,1404,0.2218,1,0,0,15.25,13.17,1.546,0.0998,2,10954,3,1
AMR0010085,2018,Germany,Western Europe,High,84,84,Neisseria gonorrhoeae,Bacteria,Gram-negative,High,Human urogenital,Hospital-ICU,Urine,118,25,93,0.2164,0,0,0,17.82,18.25,3.152,0.2745,5,27952,4,0
AMR0010086,2018,Germany,Western Europe,High,84,84,Mycobacterium tuberculosis,Bacteria,AFB,Critical,Human lung,Long-term Care,CSF,106,23,83,0.2258,0,0,0,12.87,6.37,1.785,0.1139,1,42761,4,0
AMR0010087,2018,Germany,Western Europe,High,84,84,Clostridioides difficile,Bacteria,Gram-positive,Medium,Human gut/spores,Long-term Care,Wound/Skin,649,80,569,0.1247,0,1,0,12.39,16.75,1.323,0.0631,4,32907,3,0
AMR0010088,2018,Germany,Western Europe,High,84,84,Campylobacter spp.,Bacteria,Gram-negative,High,Animal gut/poultry,Veterinary,Urine,434,89,345,0.2061,0,0,0,12.04,10.41,1.612,0.1006,3,9899,3,1
AMR0010089,2018,Germany,Western Europe,High,84,84,Shigella spp.,Bacteria,Gram-negative,Medium,Human gut,Long-term Care,Catheter tip,402,60,342,0.1512,0,0,0,13.4,14.86,1.065,0.0522,3,15823,3,0
AMR0010090,2018,Germany,Western Europe,High,84,84,Haemophilus influenzae,Bacteria,Gram-negative,Medium,Human respiratory,Community,Catheter tip,340,40,300,0.1185,0,0,0,10.86,24.59,1.405,0.0613,3,31312,3,0
AMR0010091,2018,Germany,Western Europe,High,84,84,Candida auris,Fungi,N/A,Critical,Environment/Hospitals,Long-term Care,CSF,302,76,226,0.2519,1,0,0,15.21,7.0,2.065,0.1574,6,18101,4,0
AMR0010092,2018,Germany,Western Europe,High,84,84,Aspergillus fumigatus,Fungi,N/A,High,Environment/Soil,Hospital-ICU,Bone/Joint,192,31,161,0.1659,0,0,0,14.87,16.25,2.713,0.1875,1,32228,4,1
AMR0010093,2018,Germany,Western Europe,High,84,84,Plasmodium falciparum,Parasite,N/A,Critical,Anopheles mosquito,Veterinary,Sputum,70,20,50,0.2905,0,0,0,17.18,5.79,1.279,0.1211,3,26216,3,0
AMR0010094,2018,Germany,Western Europe,High,84,84,Plasmodium vivax,Parasite,N/A,High,Anopheles mosquito,Hospital-non-ICU,CSF,513,112,401,0.2184,1,0,0,10.75,27.66,3.83,0.3179,4,14123,3,0
AMR0010095,2018,Germany,Western Europe,High,84,84,HIV-1 (ARV-resistant),Virus,N/A,High,Human blood/sexual,Community,Stool/Rectal,875,178,697,0.2044,0,0,0,11.81,15.02,2.824,0.2154,2,89328,4,0
AMR0010096,2018,Germany,Western Europe,High,84,84,Influenza A (Oseltamivir-R),Virus,N/A,Medium,Human/Animal resp.,Hospital-ICU,Sputum,295,35,260,0.1217,1,0,0,11.14,31.4,3.069,0.1554,2,33374,5,0
AMR0010097,2018,Germany,Western Europe,High,84,84,Hepatitis B (nucleoside-R),Virus,N/A,Medium,Human blood/sexual,Veterinary,Wound/Skin,273,29,244,0.1088,1,0,0,11.44,22.21,1.539,0.0577,6,19168,3,0
AMR0010098,2018,Germany,Western Europe,High,84,84,Nontuberculous Mycobacteria,Bacteria,AFB,Medium,Water/Soil,Hospital-non-ICU,Catheter tip,332,40,292,0.1235,0,1,0,13.44,16.81,1.625,0.0808,7,51562,3,1
AMR0010099,2018,Germany,Western Europe,High,84,84,Enterobacter cloacae,Bacteria,Gram-negative,High,Human/Animal gut,Community,Catheter tip,65,13,52,0.2088,0,0,0,10.97,30.04,6.169,0.4048,4,28752,3,1
AMR0010100,2018,Germany,Western Europe,High,84,84,Stenotrophomonas maltophilia,Bacteria,Gram-negative,Medium,Water/Hospitals,Long-term Care,Wound/Skin,150,19,131,0.1273,0,0,0,18.86,16.5,1.004,0.0381,5,39208,5,0
AMR0010101,2018,France,Western Europe,High,68,85,Escherichia coli (ESBL),Bacteria,Gram-negative,Critical,Human/Animal gut,Hospital-non-ICU,Blood,85,28,57,0.3392,0,0,0,36.23,7.04,1.817,0.2289,0,25867,4,1
AMR0010102,2018,France,Western Europe,High,68,85,Klebsiella pneumoniae (CRE),Bacteria,Gram-negative,Critical,Human gut/environment,Veterinary,Catheter tip,369,124,245,0.3379,1,0,0,34.27,8.45,1.907,0.2238,4,23157,3,0
AMR0010103,2018,France,Western Europe,High,68,85,Acinetobacter baumannii,Bacteria,Gram-negative,Critical,Environment/Hospitals,Hospital-ICU,Blood,487,157,330,0.3229,1,0,0,28.51,8.69,3.07,0.2962,4,16958,5,0
AMR0010104,2018,France,Western Europe,High,68,85,Pseudomonas aeruginosa,Bacteria,Gram-negative,Critical,Environment/Hospitals,Hospital-ICU,Respiratory,378,89,289,0.2362,1,0,0,20.99,9.43,2.863,0.2555,6,27663,4,0
AMR0010105,2018,France,Western Europe,High,68,85,Enterococcus faecium (VRE),Bacteria,Gram-positive,High,Human gut,Community,Blood,402,91,311,0.2278,1,0,0,21.69,15.92,2.392,0.1876,2,62751,4,0
AMR0010106,2018,France,Western Europe,High,68,85,Staphylococcus aureus (MRSA),Bacteria,Gram-positive,High,Human skin/nose,Veterinary,Bone/Joint,180,32,148,0.1788,0,0,0,31.47,21.08,4.022,0.2665,3,25459,4,0
AMR0010107,2018,France,Western Europe,High,68,85,Streptococcus pneumoniae,Bacteria,Gram-positive,High,Human respiratory,Community,Respiratory,487,105,382,0.2165,0,0,0,32.97,20.58,3.878,0.3423,6,58878,3,0
AMR0010108,2018,France,Western Europe,High,68,85,Helicobacter pylori,Bacteria,Gram-negative,High,Human stomach,Hospital-non-ICU,Blood,332,77,255,0.2322,0,0,0,36.19,13.88,1.67,0.1412,4,19322,3,0
AMR0010109,2018,France,Western Europe,High,68,85,Salmonella spp. (NTS),Bacteria,Gram-negative,High,Animal/Human gut,Hospital-non-ICU,Bone/Joint,150,35,115,0.2356,0,0,0,23.27,7.22,0.96,0.085,3,22480,3,1
AMR0010110,2018,France,Western Europe,High,68,85,Neisseria gonorrhoeae,Bacteria,Gram-negative,High,Human urogenital,Hospital-non-ICU,Genital,569,93,476,0.1651,0,0,0,31.89,22.46,3.466,0.234,3,31607,4,0
AMR0010111,2018,France,Western Europe,High,68,85,Mycobacterium tuberculosis,Bacteria,AFB,Critical,Human lung,Veterinary,Genital,309,86,223,0.2811,1,0,0,28.73,10.74,2.742,0.3172,3,44711,3,0
AMR0010112,2018,France,Western Europe,High,68,85,Clostridioides difficile,Bacteria,Gram-positive,Medium,Human gut/spores,Long-term Care,Stool/Rectal,480,67,413,0.1404,0,0,0,29.44,26.69,1.466,0.0724,2,16951,3,0
AMR0010113,2018,France,Western Europe,High,68,85,Campylobacter spp.,Bacteria,Gram-negative,High,Animal gut/poultry,Hospital-non-ICU,Catheter tip,347,89,258,0.2566,1,0,0,36.24,8.09,1.275,0.1365,4,48609,4,1
AMR0010114,2018,France,Western Europe,High,68,85,Shigella spp.,Bacteria,Gram-negative,Medium,Human gut,Hospital-ICU,Genital,309,52,257,0.1713,0,0,0,37.27,13.54,1.064,0.0702,3,19564,5,0
AMR0010115,2018,France,Western Europe,High,68,85,Haemophilus influenzae,Bacteria,Gram-negative,Medium,Human respiratory,Long-term Care,Respiratory,160,22,138,0.1378,0,0,0,23.95,16.04,1.005,0.0525,3,22635,4,0
AMR0010116,2018,France,Western Europe,High,68,85,Candida auris,Fungi,N/A,Critical,Environment/Hospitals,Hospital-non-ICU,Genital,170,57,113,0.3391,0,0,0,35.47,11.38,3.512,0.4815,4,12652,5,0
AMR0010117,2018,France,Western Europe,High,68,85,Aspergillus fumigatus,Fungi,N/A,High,Environment/Soil,Hospital-non-ICU,Respiratory,211,51,160,0.2455,0,0,0,32.12,14.44,2.345,0.2162,4,11516,5,1
AMR0010118,2018,France,Western Europe,High,68,85,Plasmodium falciparum,Parasite,N/A,Critical,Anopheles mosquito,Hospital-ICU,Blood,473,148,325,0.3136,0,0,0,33.93,12.7,4.243,0.4604,6,10942,3,0
AMR0010119,2018,France,Western Europe,High,68,85,Plasmodium vivax,Parasite,N/A,High,Anopheles mosquito,Community,Urine,318,56,262,0.1762,1,0,0,31.48,14.4,2.029,0.1246,6,13211,3,0
AMR0010120,2018,France,Western Europe,High,68,85,HIV-1 (ARV-resistant),Virus,N/A,High,Human blood/sexual,Hospital-non-ICU,Stool/Rectal,147,29,118,0.2002,0,0,0,23.19,14.12,2.697,0.2098,4,24348,3,0
AMR0010121,2018,France,Western Europe,High,68,85,Influenza A (Oseltamivir-R),Virus,N/A,Medium,Human/Animal resp.,Hospital-ICU,Respiratory,98,15,83,0.1551,0,0,0,26.97,43.94,4.323,0.2741,6,91342,4,0
AMR0010122,2018,France,Western Europe,High,68,85,Hepatitis B (nucleoside-R),Virus,N/A,Medium,Human blood/sexual,Community,Genital,960,154,806,0.1609,0,0,0,30.61,26.44,2.411,0.128,7,49700,5,0
AMR0010123,2018,France,Western Europe,High,68,85,Nontuberculous Mycobacteria,Bacteria,AFB,Medium,Water/Soil,Hospital-non-ICU,CSF,148,20,128,0.1388,0,0,0,35.35,45.24,2.571,0.1052,5,24332,3,1
AMR0010124,2018,France,Western Europe,High,68,85,Enterobacter cloacae,Bacteria,Gram-negative,High,Human/Animal gut,Long-term Care,Respiratory,283,64,219,0.2285,0,0,0,28.3,9.51,1.08,0.0848,4,40341,3,1
AMR0010125,2018,France,Western Europe,High,68,85,Stenotrophomonas maltophilia,Bacteria,Gram-negative,Medium,Water/Hospitals,Veterinary,Wound/Skin,432,62,370,0.1437,0,1,0,29.76,19.79,1.537,0.0677,4,12854,3,0
AMR0010126,2018,Italy,Western Europe,High,59,82,Escherichia coli (ESBL),Bacteria,Gram-negative,Critical,Human/Animal gut,Hospital-non-ICU,Stool/Rectal,472,118,354,0.2518,0,0,0,29.47,8.28,2.307,0.2218,5,23999,4,1
AMR0010127,2018,Italy,Western Europe,High,59,82,Klebsiella pneumoniae (CRE),Bacteria,Gram-negative,Critical,Human gut/environment,Community,Wound/Skin,1175,291,884,0.248,0,0,0,29.89,4.83,1.028,0.095,3,21811,4,0
AMR0010128,2018,Italy,Western Europe,High,59,82,Acinetobacter baumannii,Bacteria,Gram-negative,Critical,Environment/Hospitals,Hospital-ICU,Genital,105,24,81,0.2359,0,0,0,26.06,8.1,2.313,0.1844,6,19500,5,0
AMR0010129,2018,Italy,Western Europe,High,59,82,Pseudomonas aeruginosa,Bacteria,Gram-negative,Critical,Environment/Hospitals,Veterinary,Stool/Rectal,90,22,68,0.2517,1,0,0,21.42,15.28,3.408,0.3576,2,36626,4,0
AMR0010130,2018,Italy,Western Europe,High,59,82,Enterococcus faecium (VRE),Bacteria,Gram-positive,High,Human gut,Community,Wound/Skin,321,52,269,0.1633,1,0,0,21.14,4.01,0.767,0.0459,4,19171,4,0
AMR0010131,2018,Italy,Western Europe,High,59,82,Staphylococcus aureus (MRSA),Bacteria,Gram-positive,High,Human skin/nose,Community,Wound/Skin,184,39,145,0.2153,0,0,0,31.19,16.83,3.515,0.2476,3,37340,2,0
AMR0010132,2018,Italy,Western Europe,High,59,82,Streptococcus pneumoniae,Bacteria,Gram-positive,High,Human respiratory,Community,CSF,138,25,113,0.1825,0,1,0,24.84,16.08,2.509,0.141,3,33239,4,0
AMR0010133,2018,Italy,Western Europe,High,59,82,Helicobacter pylori,Bacteria,Gram-negative,High,Human stomach,Hospital-non-ICU,Catheter tip,581,144,437,0.2494,1,0,0,33.07,11.97,1.667,0.1516,4,22916,3,0
AMR0010134,2018,Italy,Western Europe,High,59,82,Salmonella spp. (NTS),Bacteria,Gram-negative,High,Animal/Human gut,Hospital-ICU,Wound/Skin,416,73,343,0.1766,1,0,0,29.58,21.04,3.463,0.2104,9,27469,4,1
AMR0010135,2018,Italy,Western Europe,High,59,82,Neisseria gonorrhoeae,Bacteria,Gram-negative,High,Human urogenital,Community,Catheter tip,247,56,191,0.2293,0,0,0,30.19,12.08,2.405,0.1998,0,22489,2,0
AMR0010136,2018,Italy,Western Europe,High,59,82,Mycobacterium tuberculosis,Bacteria,AFB,Critical,Human lung,Hospital-non-ICU,Stool/Rectal,780,177,603,0.227,1,0,0,21.37,10.62,3.215,0.2413,3,31719,4,0
AMR0010137,2018,Italy,Western Europe,High,59,82,Clostridioides difficile,Bacteria,Gram-positive,Medium,Human gut/spores,Hospital-non-ICU,Catheter tip,303,36,267,0.121,1,0,0,25.26,17.03,1.001,0.0402,6,67383,3,0
AMR0010138,2018,Italy,Western Europe,High,59,82,Campylobacter spp.,Bacteria,Gram-negative,High,Animal gut/poultry,Veterinary,Bone/Joint,755,172,583,0.2286,0,0,0,33.18,9.41,1.134,0.0755,2,40389,5,1
AMR0010139,2018,Italy,Western Europe,High,59,82,Shigella spp.,Bacteria,Gram-negative,Medium,Human gut,Long-term Care,Sputum,542,73,469,0.1362,0,0,0,33.41,48.71,4.133,0.1922,2,23289,3,0
AMR0010140,2018,Italy,Western Europe,High,59,82,Haemophilus influenzae,Bacteria,Gram-negative,Medium,Human respiratory,Hospital-non-ICU,Urine,105,15,90,0.1505,0,0,0,20.03,21.43,1.711,0.0774,1,16715,3,0
AMR0010141,2018,Italy,Western Europe,High,59,82,Candida auris,Fungi,N/A,Critical,Environment/Hospitals,Veterinary,Bone/Joint,578,134,444,0.2324,0,1,0,25.77,14.35,3.61,0.2722,1,45396,4,0
AMR0010142,2018,Italy,Western Europe,High,59,82,Aspergillus fumigatus,Fungi,N/A,High,Environment/Soil,Hospital-non-ICU,Genital,252,47,205,0.1883,0,0,0,21.41,19.57,3.236,0.2428,1,15552,3,1
AMR0010143,2018,Italy,Western Europe,High,59,82,Plasmodium falciparum,Parasite,N/A,Critical,Anopheles mosquito,Community,Respiratory,798,204,594,0.2558,0,0,0,20.99,5.93,1.756,0.142,6,59744,1,0
AMR0010144,2018,Italy,Western Europe,High,59,82,Plasmodium vivax,Parasite,N/A,High,Anopheles mosquito,Community,Catheter tip,205,40,165,0.1979,0,0,0,27.34,27.29,5.59,0.426,4,44771,4,0
AMR0010145,2018,Italy,Western Europe,High,59,82,HIV-1 (ARV-resistant),Virus,N/A,High,Human blood/sexual,Hospital-ICU,Respiratory,821,137,684,0.1672,0,0,0,28.83,8.24,1.097,0.0664,4,19624,4,0
AMR0010146,2018,Italy,Western Europe,High,59,82,Influenza A (Oseltamivir-R),Virus,N/A,Medium,Human/Animal resp.,Long-term Care,Wound/Skin,638,90,548,0.1419,0,0,0,24.74,10.26,0.875,0.0373,4,35576,4,0
AMR0010147,2018,Italy,Western Europe,High,59,82,Hepatitis B (nucleoside-R),Virus,N/A,Medium,Human blood/sexual,Community,Wound/Skin,292,41,251,0.1415,0,0,0,23.87,18.37,1.184,0.0703,8,47352,3,0
AMR0010148,2018,Italy,Western Europe,High,59,82,Nontuberculous Mycobacteria,Bacteria,AFB,Medium,Water/Soil,Hospital-non-ICU,CSF,112,19,93,0.1709,0,0,0,27.83,14.39,1.285,0.0888,5,45188,4,1
AMR0010149,2018,Italy,Western Europe,High,59,82,Enterobacter cloacae,Bacteria,Gram-negative,High,Human/Animal gut,Community,Wound/Skin,1849,361,1488,0.1955,1,0,0,33.61,12.24,1.873,0.1374,0,10120,3,1
AMR0010150,2018,Italy,Western Europe,High,59,82,Stenotrophomonas maltophilia,Bacteria,Gram-negative,Medium,Water/Hospitals,Community,Wound/Skin,378,55,323,0.1456,0,0,0,29.06,15.21,1.081,0.0656,0,37994,3,0
AMR0010151,2018,Spain,Western Europe,High,47,83,Escherichia coli (ESBL),Bacteria,Gram-negative,Critical,Human/Animal gut,Hospital-non-ICU,Genital,293,64,229,0.2196,0,0,0,26.99,8.79,2.355,0.1868,2,36230,3,1
AMR0010152,2018,Spain,Western Europe,High,47,83,Klebsiella pneumoniae (CRE),Bacteria,Gram-negative,Critical,Human gut/environment,Veterinary,Genital,907,320,587,0.3534,1,0,0,26.03,6.98,2.116,0.3122,3,37904,3,0
AMR0010153,2018,Spain,Western Europe,High,47,83,Acinetobacter baumannii,Bacteria,Gram-negative,Critical,Environment/Hospitals,Hospital-non-ICU,Catheter tip,274,64,210,0.2364,0,0,0,32.53,13.48,3.465,0.3223,5,27885,3,0
AMR0010154,2018,Spain,Western Europe,High,47,83,Pseudomonas aeruginosa,Bacteria,Gram-negative,Critical,Environment/Hospitals,Hospital-ICU,Respiratory,164,50,114,0.3084,1,0,0,21.09,9.71,3.558,0.4452,5,36112,4,0
AMR0010155,2018,Spain,Western Europe,High,47,83,Enterococcus faecium (VRE),Bacteria,Gram-positive,High,Human gut,Hospital-non-ICU,Bone/Joint,355,57,298,0.1633,1,0,0,21.08,27.95,3.204,0.1987,4,29702,4,0
AMR0010156,2018,Spain,Western Europe,High,47,83,Staphylococcus aureus (MRSA),Bacteria,Gram-positive,High,Human skin/nose,Hospital-ICU,Stool/Rectal,132,21,111,0.1605,0,0,0,28.24,22.08,4.515,0.2635,12,77400,4,0
AMR0010157,2018,Spain,Western Europe,High,47,83,Streptococcus pneumoniae,Bacteria,Gram-positive,High,Human respiratory,Community,Wound/Skin,223,50,173,0.2277,1,0,0,22.25,14.45,1.645,0.1079,5,16746,5,0
AMR0010158,2018,Spain,Western Europe,High,47,83,Helicobacter pylori,Bacteria,Gram-negative,High,Human stomach,Long-term Care,Sputum,234,45,189,0.1933,0,0,0,28.15,27.61,3.758,0.2524,7,22016,3,0
AMR0010159,2018,Spain,Western Europe,High,47,83,Salmonella spp. (NTS),Bacteria,Gram-negative,High,Animal/Human gut,Long-term Care,Bone/Joint,745,174,571,0.2342,1,0,0,22.7,27.33,3.139,0.2816,5,25128,2,1
AMR0010160,2018,Spain,Western Europe,High,47,83,Neisseria gonorrhoeae,Bacteria,Gram-negative,High,Human urogenital,Hospital-ICU,Sputum,782,134,648,0.1726,0,0,0,21.63,15.98,2.318,0.1456,0,13963,4,0
AMR0010161,2018,Spain,Western Europe,High,47,83,Mycobacterium tuberculosis,Bacteria,AFB,Critical,Human lung,Veterinary,Urine,132,39,93,0.296,0,0,0,33.73,7.76,2.116,0.254,3,42456,3,0
AMR0010162,2018,Spain,Western Europe,High,47,83,Clostridioides difficile,Bacteria,Gram-positive,Medium,Human gut/spores,Long-term Care,Blood,531,59,472,0.1116,0,0,0,20.2,22.21,1.45,0.0661,4,20241,2,0
AMR0010163,2018,Spain,Western Europe,High,47,83,Campylobacter spp.,Bacteria,Gram-negative,High,Animal gut/poultry,Community,Respiratory,374,93,281,0.2505,0,0,0,22.0,16.85,2.225,0.1816,7,44569,3,1
AMR0010164,2018,Spain,Western Europe,High,47,83,Shigella spp.,Bacteria,Gram-negative,Medium,Human gut,Community,Wound/Skin,217,33,184,0.1563,0,0,0,28.51,24.77,1.743,0.1129,3,26850,3,0
AMR0010165,2018,Spain,Western Europe,High,47,83,Haemophilus influenzae,Bacteria,Gram-negative,Medium,Human respiratory,Hospital-non-ICU,Bone/Joint,202,26,176,0.1296,0,0,0,25.52,33.86,2.452,0.101,7,15133,3,0
AMR0010166,2018,Spain,Western Europe,High,47,83,Candida auris,Fungi,N/A,Critical,Environment/Hospitals,Community,CSF,148,42,106,0.2871,0,0,0,33.76,4.71,1.16,0.1109,4,17972,5,0
AMR0010167,2018,Spain,Western Europe,High,47,83,Aspergillus fumigatus,Fungi,N/A,High,Environment/Soil,Community,Blood,224,55,169,0.2497,1,0,0,25.34,22.33,3.37,0.2729,7,29006,4,1
AMR0010168,2018,Spain,Western Europe,High,47,83,Plasmodium falciparum,Parasite,N/A,Critical,Anopheles mosquito,Veterinary,Blood,190,43,147,0.2303,1,0,0,20.57,5.39,1.692,0.1221,3,31880,4,0
AMR0010169,2018,Spain,Western Europe,High,47,83,Plasmodium vivax,Parasite,N/A,High,Anopheles mosquito,Veterinary,Genital,290,56,234,0.1944,0,0,0,30.04,22.51,4.156,0.271,2,35426,4,0
AMR0010170,2018,Spain,Western Europe,High,47,83,HIV-1 (ARV-resistant),Virus,N/A,High,Human blood/sexual,Community,Genital,275,70,205,0.255,0,0,0,19.0,12.71,2.1,0.1792,9,38329,4,0
AMR0010171,2018,Spain,Western Europe,High,47,83,Influenza A (Oseltamivir-R),Virus,N/A,Medium,Human/Animal resp.,Hospital-ICU,Blood,539,91,448,0.1697,0,0,0,23.27,14.24,0.918,0.0552,3,27899,4,0
AMR0010172,2018,Spain,Western Europe,High,47,83,Hepatitis B (nucleoside-R),Virus,N/A,Medium,Human blood/sexual,Veterinary,Bone/Joint,86,13,73,0.1615,0,0,0,21.75,29.75,1.828,0.0953,9,19102,4,0
AMR0010173,2018,Spain,Western Europe,High,47,83,Nontuberculous Mycobacteria,Bacteria,AFB,Medium,Water/Soil,Long-term Care,Stool/Rectal,111,16,95,0.1448,1,0,0,23.2,27.23,2.844,0.1173,1,48507,4,1
AMR0010174,2018,Spain,Western Europe,High,47,83,Enterobacter cloacae,Bacteria,Gram-negative,High,Human/Animal gut,Veterinary,Wound/Skin,329,75,254,0.2284,0,1,0,26.99,27.62,3.651,0.3385,2,17812,4,1
AMR0010175,2018,Spain,Western Europe,High,47,83,Stenotrophomonas maltophilia,Bacteria,Gram-negative,Medium,Water/Hospitals,Community,Stool/Rectal,177,29,148,0.1692,0,0,0,23.44,47.37,3.165,0.1724,5,27043,4,0
AMR0010176,2018,Netherlands,Western Europe,High,18,87,Escherichia coli (ESBL),Bacteria,Gram-negative,Critical,Human/Animal gut,Community,Respiratory,130,34,96,0.2674,0,0,0,14.08,10.64,2.291,0.249,3,25989,3,1
AMR0010177,2018,Netherlands,Western Europe,High,18,87,Klebsiella pneumoniae (CRE),Bacteria,Gram-negative,Critical,Human gut/environment,Community,Sputum,398,138,260,0.3485,0,0,0,11.41,14.21,3.357,0.408,6,18987,4,0
AMR0010178,2018,Netherlands,Western Europe,High,18,87,Acinetobacter baumannii,Bacteria,Gram-negative,Critical,Environment/Hospitals,Community,Stool/Rectal,188,43,145,0.2311,0,1,0,11.92,9.82,3.226,0.2513,4,44262,5,0
AMR0010179,2018,Netherlands,Western Europe,High,18,87,Pseudomonas aeruginosa,Bacteria,Gram-negative,Critical,Environment/Hospitals,Hospital-non-ICU,CSF,299,93,206,0.3127,0,0,0,12.69,7.0,1.499,0.1519,3,62051,4,0
AMR0010180,2018,Netherlands,Western Europe,High,18,87,Enterococcus faecium (VRE),Bacteria,Gram-positive,High,Human gut,Long-term Care,Stool/Rectal,205,47,158,0.2296,0,0,0,11.09,14.99,1.845,0.1207,5,25648,3,0
AMR0010181,2018,Netherlands,Western Europe,High,18,87,Staphylococcus aureus (MRSA),Bacteria,Gram-positive,High,Human skin/nose,Hospital-ICU,Blood,200,37,163,0.1877,0,0,0,9.89,14.67,2.125,0.1637,6,30476,4,0
AMR0010182,2018,Netherlands,Western Europe,High,18,87,Streptococcus pneumoniae,Bacteria,Gram-positive,High,Human respiratory,Community,Catheter tip,64,11,53,0.1845,0,0,0,13.81,8.52,1.421,0.0736,4,20648,5,0
AMR0010183,2018,Netherlands,Western Europe,High,18,87,Helicobacter pylori,Bacteria,Gram-negative,High,Human stomach,Community,Catheter tip,206,36,170,0.1759,0,0,0,8.1,22.74,2.856,0.1491,1,14684,4,0
AMR0010184,2018,Netherlands,Western Europe,High,18,87,Salmonella spp. (NTS),Bacteria,Gram-negative,High,Animal/Human gut,Community,Sputum,339,53,286,0.1567,1,0,0,8.05,19.86,3.86,0.1784,2,32908,4,1
AMR0010185,2018,Netherlands,Western Europe,High,18,87,Neisseria gonorrhoeae,Bacteria,Gram-negative,High,Human urogenital,Hospital-non-ICU,Bone/Joint,177,30,147,0.174,0,0,0,11.12,11.47,2.202,0.1485,4,23386,5,0
AMR0010186,2018,Netherlands,Western Europe,High,18,87,Mycobacterium tuberculosis,Bacteria,AFB,Critical,Human lung,Community,CSF,728,194,534,0.2674,0,0,0,9.19,4.89,1.314,0.1406,2,31692,5,0
AMR0010187,2018,Netherlands,Western Europe,High,18,87,Clostridioides difficile,Bacteria,Gram-positive,Medium,Human gut/spores,Long-term Care,Blood,187,28,159,0.15,0,0,0,13.72,12.34,0.926,0.0521,3,33132,5,0
AMR0010188,2018,Netherlands,Western Europe,High,18,87,Campylobacter spp.,Bacteria,Gram-negative,High,Animal gut/poultry,Veterinary,Urine,252,54,198,0.2156,0,0,0,8.9,8.31,1.065,0.0671,6,41437,3,1
AMR0010189,2018,Netherlands,Western Europe,High,18,87,Shigella spp.,Bacteria,Gram-negative,Medium,Human gut,Veterinary,Urine,263,39,224,0.1507,1,0,0,12.61,12.24,1.115,0.055,6,36594,4,0
AMR0010190,2018,Netherlands,Western Europe,High,18,87,Haemophilus influenzae,Bacteria,Gram-negative,Medium,Human respiratory,Hospital-ICU,Genital,109,17,92,0.1619,1,0,0,11.77,20.36,1.277,0.0853,8,25799,3,0
AMR0010191,2018,Netherlands,Western Europe,High,18,87,Candida auris,Fungi,N/A,Critical,Environment/Hospitals,Hospital-non-ICU,CSF,79,18,61,0.2362,0,0,0,8.29,12.99,3.118,0.2376,3,33537,3,0
