mission_id,launch_date,year,decade,country,rocket_name,rocket_operator,rocket_height_m,rocket_payload_leo_kg,rocket_reusable,rocket_status,launch_site,launch_site_country,launch_site_lat,launch_site_lon,mission_type,orbit_type,destination,payload_mass_kg,num_payloads,launch_mass_tonnes,apoapsis_km,periapsis_km,inclination_deg,outcome,mission_duration_days,crew_size,booster_recovered,estimated_cost_million_usd
M002830,1994-03-02,1994,1990s,Russia,Soyuz-2.1b,Roscosmos,46,8200,0,Active,Baikonur LC-1,Kazakhstan,45.92,63.34,Military/Reconnaissance,LEO,LEO,596,1,24.0,431.0,242.0,46.0,Success,,0,0,194.4
M002831,1994-07-08,1994,1990s,Russia,Proton-M,Roscosmos,58,23000,0,Retired,Baikonur LC-31,Kazakhstan,45.99,63.56,Military/Reconnaissance,SSO,SSO,5846,1,260.8,699.0,689.0,97.7,Success,,0,0,160.0
M002832,1994-11-04,1994,1990s,Russia,Proton-M,Roscosmos,58,23000,0,Retired,Vostochny Cosmodrome,Russia,51.88,128.33,Earth Observation,LEO,Earth Orbit,819,1,47.4,382.0,209.0,76.1,Success,,0,0,99.7
M002833,1994-02-10,1994,1990s,United States,Delta II,Boeing/ULA,39,6100,0,Retired,Kennedy Space Center LC-39B,USA,28.62,-80.62,Weather/Meteorology,LEO,LEO,1793,1,91.4,439.0,335.0,46.1,Success,,0,0,90.5
M002834,1994-07-04,1994,1990s,United States,Neutron,Rocket Lab,40,13000,1,Active,Blue Origin Launch Site One,USA,31.42,-104.76,Communications/Telecom,GEO,GEO,5608,1,266.4,35786.0,35648.0,0.0,Success,,0,0,88.1
M002835,1994-12-23,1994,1990s,United States,Titan II,USAF,31,3175,0,Retired,Vandenberg SLC-4,USA,34.74,-120.57,Military/Reconnaissance,LEO,LEO,294,1,12.5,616.0,223.0,78.1,Success,,0,0,173.7
M002836,1994-10-22,1994,1990s,United States,Starship,SpaceX,120,150000,1,Active,Kennedy Space Center LC-39B,USA,28.62,-80.62,Commercial Payload,GEO,GEO,1999,1,118.1,35786.0,35635.0,0.0,Success,,0,0,14.0
M002837,1994-11-22,1994,1990s,N.Korea,Sputnik/R-7,OKB-1,28,500,0,Retired,Palmachim Airbase,Israel,31.89,34.69,Communications/Telecom,GEO,GEO,441,1,18.9,35786.0,35738.0,0.0,Success,,0,0,76.8
M002838,1994-09-11,1994,1990s,Brazil,Soyuz-U,TsSKB-Progress,46,7080,0,Retired,Rocket Lab LC-2,USA,37.85,-75.49,Science/Astronomy,LEO,Earth Orbit,3120,1,149.9,640.0,251.0,80.0,Success,,0,0,150.1
M002839,1994-07-26,1994,1990s,India,GSLV,ISRO,49,5000,0,Active,Satish Dhawan Space Centre,India,13.73,80.24,Science/Astronomy,LEO,HEO,3155,1,187.6,382.0,320.0,94.3,Success,,0,0,137.5
M002840,1994-06-11,1994,1990s,United States,Atlas V,ULA,59,18850,0,Retired,Cape Canaveral LC-39A,USA,28.61,-80.6,Earth Observation,LEO,Earth Orbit,2108,1,86.5,554.0,363.0,68.5,Success,,0,0,301.9
M002841,1994-01-25,1994,1990s,India,GSLV,ISRO,49,5000,0,Active,Satish Dhawan Space Centre,India,13.73,80.24,Earth Observation,LEO,Earth Orbit,3928,1,143.0,414.0,265.0,43.8,Success,,0,0,148.0
M002842,1994-09-01,1994,1990s,United States,Atlas V,ULA,59,18850,0,Retired,Blue Origin Launch Site One,USA,31.42,-104.76,Navigation/GPS,LEO,MEO,1539,1,84.9,485.0,340.0,83.4,Success,,0,0,321.9
M002843,1994-06-02,1994,1990s,Russia,Soyuz-FG,Roscosmos,46,7150,0,Retired,Baikonur LC-31,Kazakhstan,45.99,63.56,Weather/Meteorology,GEO,GEO,6318,1,289.3,35786.0,35769.0,0.0,Partial Failure,,0,0,113.8
M002844,1994-05-11,1994,1990s,Russia,Soyuz-2.1b,Roscosmos,46,8200,0,Active,Vostochny Cosmodrome,Russia,51.88,128.33,Military/Reconnaissance,GEO,GEO,792,1,35.6,35786.0,35658.0,0.0,Success,,0,0,170.3
M002845,1994-08-07,1994,1990s,United States,Space Shuttle,NASA,56,27500,1,Retired,Cape Canaveral LC-40,USA,28.56,-80.58,Human Spaceflight,ISS Docking,ISS,7015,1,226.4,586.0,226.0,51.8,Success,180.0,1,0,84.3
M002846,1994-06-29,1994,1990s,United States,Vulcan Centaur,ULA,61,27200,0,Active,Blue Origin Launch Site One,USA,31.42,-104.76,Communications/Telecom,GEO,GEO,1837,1,47.3,35786.0,35713.0,0.0,Success,,0,0,75.6
M002847,1994-09-23,1994,1990s,Russia,Soyuz-FG,Roscosmos,46,7150,0,Retired,Plesetsk Cosmodrome,Russia,62.93,40.57,Navigation/GPS,LEO,MEO,871,1,30.5,579.0,477.0,72.1,Success,,0,0,140.6
M002848,1994-06-26,1994,1990s,China,Long March 9,CASC,110,140000,0,Development,Jiuquan Satellite Launch Center,China,40.96,100.29,Commercial Payload,SSO,SSO,5921,1,211.1,694.0,692.0,98.5,Success,,0,0,100.1
M002849,1994-01-23,1994,1990s,Europe,Ariane 6,Arianespace,63,21650,0,Active,Guiana Space Centre ELS,French Guiana,5.24,-52.77,Navigation/GPS,LEO,MEO,3344,1,123.9,573.0,474.0,93.8,Success,,0,0,155.4
M002850,1994-03-22,1994,1990s,United States,Falcon Heavy,SpaceX,70,63800,1,Active,Cape Canaveral LC-41,USA,28.58,-80.58,Human Spaceflight,LEO,LEO,8183,1,270.8,366.0,240.0,55.3,Success,180.0,7,0,149.1
M002851,1994-08-07,1994,1990s,Russia,Angara-A5,Roscosmos,64,24500,0,Active,Baikonur LC-31,Kazakhstan,45.99,63.56,Navigation/GPS,LEO,MEO,2519,1,150.2,504.0,395.0,51.1,Success,,0,0,99.4
M002852,1994-04-06,1994,1990s,Russia,Soyuz-2.1b,Roscosmos,46,8200,0,Active,Baikonur LC-1,Kazakhstan,45.92,63.34,Military/Reconnaissance,LEO,LEO,2577,2,67.4,502.0,449.0,69.6,Success,,0,0,181.7
M002853,1994-12-26,1994,1990s,Russia,Soyuz-2.1a,Roscosmos,46,7020,0,Active,Baikonur LC-31,Kazakhstan,45.99,63.56,Science/Astronomy,LEO,Earth Orbit,679,1,38.4,407.0,403.0,41.0,Success,,0,0,122.9
M002854,1994-05-22,1994,1990s,United States,Delta IV Heavy,ULA,72,28790,0,Retired,Cape Canaveral LC-41,USA,28.58,-80.58,Earth Observation,LEO,Earth Orbit,499,1,13.0,445.0,310.0,33.7,Success,,0,0,181.4
M002855,1994-04-03,1994,1990s,Russia,Angara-A5,Roscosmos,64,24500,0,Active,Plesetsk Cosmodrome,Russia,62.93,40.57,Communications/Telecom,GEO,GEO,939,3,30.2,35786.0,35652.0,0.0,Success,,0,0,189.9
M002856,1994-09-26,1994,1990s,United States,Titan IV,USAF,62,21680,0,Retired,SpaceX Starbase,USA,25.99,-97.16,Commercial Payload,GEO,GEO,1137,1,42.1,35786.0,35796.0,0.0,Success,,0,0,154.4
M002857,1994-05-20,1994,1990s,United States,Electron,Rocket Lab,18,300,1,Active,Vandenberg SLC-4,USA,34.74,-120.57,Earth Observation,LEO,Earth Orbit,300,1,16.9,501.0,204.0,79.3,Partial Failure,,0,0,8.6
M002858,1994-09-07,1994,1990s,Russia,Soyuz-2.1b,Roscosmos,46,8200,0,Active,Baikonur LC-1,Kazakhstan,45.92,63.34,Earth Observation,LEO,Earth Orbit,3447,1,158.3,378.0,292.0,40.8,Success,,0,0,86.3
M002859,1994-03-04,1994,1990s,United States,Saturn V,NASA,111,140000,0,Retired,Cape Canaveral LC-39A,USA,28.61,-80.6,Communications/Telecom,GEO,GEO,1179,2,70.1,35786.0,35738.0,0.0,Success,,0,0,185.0
M002860,1994-07-04,1994,1990s,United States,Titan IV,USAF,62,21680,0,Retired,Cape Canaveral LC-40,USA,28.56,-80.58,Science/Astronomy,LEO,L2 Halo,2653,2,98.7,534.0,437.0,94.6,Partial Failure,,0,0,70.7
M002861,1994-09-19,1994,1990s,Russia,Soyuz-2.1b,Roscosmos,46,8200,0,Active,Baikonur LC-1,Kazakhstan,45.92,63.34,Communications/Telecom,GEO,GEO,1098,1,36.5,35786.0,35709.0,0.0,Success,,0,0,66.7
M002862,1994-08-11,1994,1990s,United States,Atlas V,ULA,59,18850,0,Retired,Rocket Lab LC-2,USA,37.85,-75.49,Science/Astronomy,LEO,L2 Halo,2911,1,79.7,442.0,321.0,46.7,Launch Failure,,0,0,214.8
M002863,1994-10-15,1994,1990s,United States,Titan II,USAF,31,3175,0,Retired,Blue Origin Launch Site One,USA,31.42,-104.76,Communications/Telecom,GEO,GEO,1380,1,75.0,35786.0,35745.0,0.0,Success,,0,0,119.1
M002864,1994-03-21,1994,1990s,Russia,Angara-A5,Roscosmos,64,24500,0,Active,Baikonur LC-31,Kazakhstan,45.99,63.56,Navigation/GPS,LEO,MEO,2935,1,161.5,631.0,559.0,81.5,Success,,0,0,170.2
M002865,1994-07-01,1994,1990s,United States,Space Shuttle,NASA,56,27500,1,Retired,Rocket Lab LC-2,USA,37.85,-75.49,Human Spaceflight,ISS Docking,ISS,8619,1,397.6,530.0,492.0,52.0,Success,180.0,4,0,146.2
M002866,1994-04-02,1994,1990s,Russia,Angara-A5,Roscosmos,64,24500,0,Active,Plesetsk Cosmodrome,Russia,62.93,40.57,Earth Observation,LEO,Earth Orbit,1117,1,49.9,634.0,583.0,48.6,Success,,0,0,129.5
M002867,1994-01-23,1994,1990s,United States,Vulcan Centaur,ULA,61,27200,0,Active,SpaceX Starbase,USA,25.99,-97.16,Weather/Meteorology,LEO,LEO,3710,1,141.4,587.0,448.0,96.6,Success,,0,0,111.0
M002868,1994-03-08,1994,1990s,United States,Neutron,Rocket Lab,40,13000,1,Active,Rocket Lab LC-2,USA,37.85,-75.49,Human Spaceflight,ISS Docking,ISS,9228,1,269.4,626.0,389.0,51.8,Success,180.0,3,0,189.2
M002869,1994-12-07,1994,1990s,United States,Neutron,Rocket Lab,40,13000,1,Active,Cape Canaveral LC-41,USA,28.58,-80.58,Military/Reconnaissance,LEO,LEO,943,1,35.9,433.0,200.0,45.8,Success,,0,0,51.1
M002870,1994-06-18,1994,1990s,Israel,Sputnik/R-7,OKB-1,28,500,0,Retired,Cape Canaveral LC-40,USA,28.56,-80.58,Military/Reconnaissance,LEO,LEO,500,1,14.0,469.0,443.0,59.3,Success,,0,0,110.4
M002871,1994-09-20,1994,1990s,Russia,Angara-A5,Roscosmos,64,24500,0,Active,Baikonur LC-1,Kazakhstan,45.92,63.34,Earth Observation,LEO,Earth Orbit,9929,1,326.3,564.0,236.0,53.9,Success,,0,0,93.2
M002872,1994-08-21,1994,1990s,Russia,Angara-1.2,Roscosmos,42,3800,0,Active,Baikonur LC-1,Kazakhstan,45.92,63.34,Technology Demo,LEO,LEO,3800,1,130.6,629.0,402.0,51.4,Success,,0,0,162.4
M002873,1994-10-08,1994,1990s,United States,Falcon Heavy,SpaceX,70,63800,1,Active,SpaceX Starbase,USA,25.99,-97.16,Military/Reconnaissance,GEO,GEO,609,1,31.5,35786.0,35650.0,0.0,Success,,0,0,139.6
M002874,1994-08-04,1994,1990s,Russia,Angara-A5,Roscosmos,64,24500,0,Active,Vostochny Cosmodrome,Russia,51.88,128.33,Earth Observation,LEO,Earth Orbit,673,1,35.0,611.0,371.0,89.1,Mission Failure,,0,0,182.7
M002875,1994-12-29,1994,1990s,Russia,Soyuz-FG,Roscosmos,46,7150,0,Retired,Baikonur LC-31,Kazakhstan,45.99,63.56,Human Spaceflight,Lunar Transfer,Lunar Orbit,7150,1,300.1,,,13.8,Success,7.0,6,0,150.2
M002876,1994-12-27,1994,1990s,Russia,Angara-A5,Roscosmos,64,24500,0,Active,Baikonur LC-31,Kazakhstan,45.99,63.56,Military/Reconnaissance,LEO,LEO,2873,1,132.4,501.0,223.0,93.8,Success,,0,0,185.3
M002877,1994-10-15,1994,1990s,Russia,Proton-M,Roscosmos,58,23000,0,Retired,Plesetsk Cosmodrome,Russia,62.93,40.57,Communications/Telecom,GEO,GEO,1634,2,66.6,35786.0,35635.0,0.0,Launch Failure,,0,0,167.2
M002878,1994-07-29,1994,1990s,China,Long March 7,CASC,53,13500,0,Active,Taiyuan Satellite Launch Center,China,38.85,111.61,Communications/Telecom,GEO,GEO,1839,1,57.6,35786.0,35724.0,0.0,Success,,0,0,156.2
M002879,1994-07-09,1994,1990s,Russia,Proton-M,Roscosmos,58,23000,0,Retired,Baikonur LC-31,Kazakhstan,45.99,63.56,Human Spaceflight,Lunar Transfer,Moon Surface,8809,1,407.5,,,38.6,Success,90.0,6,0,183.7
M002880,1994-12-07,1994,1990s,Russia,Soyuz-FG,Roscosmos,46,7150,0,Retired,Plesetsk Cosmodrome,Russia,62.93,40.57,Rideshare,LEO,LEO,124,1,5.0,402.0,260.0,93.8,Mission Failure,,0,0,65.4
M002881,1995-09-23,1995,1990s,United States,Electron,Rocket Lab,18,300,1,Active,Rocket Lab LC-2,USA,37.85,-75.49,Communications/Telecom,GEO,GEO,300,1,16.0,35786.0,35743.0,0.0,Success,,0,0,8.0
M002882,1995-03-17,1995,1990s,Russia,Angara-1.2,Roscosmos,42,3800,0,Active,Baikonur LC-31,Kazakhstan,45.99,63.56,Communications/Telecom,GEO,GEO,3800,1,114.2,35786.0,35668.0,0.0,Success,,0,0,161.8
M002883,1995-03-22,1995,1990s,Russia,Soyuz-2.1b,Roscosmos,46,8200,0,Active,Plesetsk Cosmodrome,Russia,62.93,40.57,Commercial Payload,SSO,SSO,8200,1,433.4,668.0,651.0,97.9,Success,,0,0,63.0
M002884,1995-06-11,1995,1990s,Russia,Angara-A5,Roscosmos,64,24500,0,Active,Baikonur LC-1,Kazakhstan,45.92,63.34,Communications/Telecom,GEO,GEO,3183,1,167.1,35786.0,35687.0,0.0,Success,,0,0,192.7
M002885,1995-07-18,1995,1990s,Japan,H-IIA,JAXA/MHI,53,10000,0,Retired,Uchinoura Space Center,Japan,31.25,131.08,Science/Astronomy,LEO,Earth Orbit,763,1,24.1,437.0,395.0,28.4,Success,,0,0,75.5
M002886,1995-06-09,1995,1990s,China,Long March 3,CASC,54,8500,0,Active,Taiyuan Satellite Launch Center,China,38.85,111.61,Commercial Payload,LEO,LEO,1169,1,29.6,396.0,333.0,28.1,Success,,0,0,66.6
M002887,1995-02-20,1995,1990s,United States,Space Shuttle,NASA,56,27500,1,Retired,Cape Canaveral LC-40,USA,28.56,-80.58,Communications/Telecom,GEO,GEO,4302,1,181.3,35786.0,35714.0,0.0,Success,,0,0,87.8
M002888,1995-09-14,1995,1990s,United States,Atlas V,ULA,59,18850,0,Retired,SpaceX Starbase,USA,25.99,-97.16,Human Spaceflight,ISS Docking,ISS,9681,1,469.9,415.0,266.0,51.7,Success,3.0,3,0,284.3
M002889,1995-12-21,1995,1990s,United States,Titan II,USAF,31,3175,0,Retired,Cape Canaveral LC-40,USA,28.56,-80.58,Science/Astronomy,LEO,HEO,745,1,40.9,641.0,576.0,74.0,Success,,0,0,173.9
M002890,1995-02-18,1995,1990s,Russia,Soyuz-2.1a,Roscosmos,46,7020,0,Active,Baikonur LC-31,Kazakhstan,45.99,63.56,Earth Observation,LEO,Earth Orbit,4399,2,245.0,472.0,380.0,61.7,Success,,0,0,80.2
M002891,1995-08-07,1995,1990s,Russia,Soyuz-2.1b,Roscosmos,46,8200,0,Active,Vostochny Cosmodrome,Russia,51.88,128.33,Human Spaceflight,ISS Docking,ISS,8200,1,490.2,471.0,403.0,51.2,Success,180.0,3,0,155.7
M002892,1995-02-14,1995,1990s,Russia,Soyuz-2.1b,Roscosmos,46,8200,0,Active,Vostochny Cosmodrome,Russia,51.88,128.33,Science/Astronomy,LEO,LEO,235,2,6.4,374.0,294.0,34.5,Success,,0,0,145.6
M002893,1995-02-16,1995,1990s,Russia,Soyuz-2.1a,Roscosmos,46,7020,0,Active,Vostochny Cosmodrome,Russia,51.88,128.33,Earth Observation,LEO,Earth Orbit,1367,2,37.9,403.0,228.0,94.6,Success,,0,0,50.3
M002894,1995-01-12,1995,1990s,Russia,Proton-M,Roscosmos,58,23000,0,Retired,Plesetsk Cosmodrome,Russia,62.93,40.57,Military/Reconnaissance,GEO,GEO,2101,1,104.8,35786.0,35615.0,0.0,Success,,0,0,162.6
M002895,1995-05-07,1995,1990s,Europe,Ariane 5,Arianespace,54,20000,0,Retired,Guiana Space Centre ELS,French Guiana,5.24,-52.77,Navigation/GPS,LEO,MEO,1655,1,91.7,547.0,216.0,83.4,Success,,0,0,178.3
M002896,1995-08-28,1995,1990s,Russia,Proton-M,Roscosmos,58,23000,0,Retired,Vostochny Cosmodrome,Russia,51.88,128.33,Communications/Telecom,GEO,GEO,852,1,50.8,35786.0,35615.0,0.0,Success,,0,0,174.2
M002897,1995-09-27,1995,1990s,China,Long March 6,CASC,29,1080,0,Active,Jiuquan Satellite Launch Center,China,40.96,100.29,Military/Reconnaissance,SSO,SSO,1080,1,39.6,568.0,547.0,98.1,Success,,0,0,157.9
M002898,1995-03-04,1995,1990s,Europe,Ariane 5,Arianespace,54,20000,0,Retired,Guiana Space Centre ELA-3,French Guiana,5.24,-52.77,Rideshare,LEO,LEO,340,1,12.1,628.0,330.0,37.8,Success,,0,0,166.1
M002899,1995-01-07,1995,1990s,Russia,Proton-M,Roscosmos,58,23000,0,Retired,Vostochny Cosmodrome,Russia,51.88,128.33,Communications/Telecom,GEO,GEO,1750,1,93.1,35786.0,35775.0,0.0,Success,,0,0,162.7
M002900,1995-05-14,1995,1990s,Russia,Soyuz-2.1a,Roscosmos,46,7020,0,Active,Baikonur LC-31,Kazakhstan,45.99,63.56,Human Spaceflight,Lunar Transfer,Lunar Orbit,7020,1,288.1,,,5.7,Success,30.0,2,0,135.2
M002901,1995-03-03,1995,1990s,Russia,Soyuz-2.1b,Roscosmos,46,8200,0,Active,Plesetsk Cosmodrome,Russia,62.93,40.57,Earth Observation,LEO,Earth Orbit,1497,1,51.5,457.0,451.0,28.0,Success,,0,0,130.5
M002902,1995-05-16,1995,1990s,United States,Saturn V,NASA,111,140000,0,Retired,Cape Canaveral LC-40,USA,28.56,-80.58,Military/Reconnaissance,SSO,SSO,1719,1,62.6,600.0,591.0,98.6,Success,,0,0,185.0
M002903,1995-06-27,1995,1990s,Europe,Ariane 4,Arianespace,59,4900,0,Retired,Guiana Space Centre ELA-3,French Guiana,5.24,-52.77,Earth Observation,LEO,Earth Orbit,4456,1,203.6,441.0,245.0,89.2,Success,,0,0,193.6
M002904,1995-02-04,1995,1990s,Russia,Soyuz-2.1b,Roscosmos,46,8200,0,Active,Vostochny Cosmodrome,Russia,51.88,128.33,Military/Reconnaissance,LEO,LEO,3268,1,172.8,585.0,397.0,75.6,Success,,0,0,198.1
M002905,1995-03-09,1995,1990s,United States,Electron,Rocket Lab,18,300,1,Active,Blue Origin Launch Site One,USA,31.42,-104.76,Earth Observation,LEO,Earth Orbit,300,1,16.7,516.0,360.0,33.2,Success,,0,0,7.5
M002906,1995-01-20,1995,1990s,India,LVM3,ISRO,43,10000,0,Active,Satish Dhawan Space Centre,India,13.73,80.24,Earth Observation,LEO,Earth Orbit,1480,1,59.3,628.0,353.0,37.3,Success,,0,0,89.0
M002907,1995-10-02,1995,1990s,Russia,Angara-1.2,Roscosmos,42,3800,0,Active,Plesetsk Cosmodrome,Russia,62.93,40.57,Communications/Telecom,GEO,GEO,659,1,27.0,35786.0,35736.0,0.0,Success,,0,0,79.3
M002908,1995-08-04,1995,1990s,Russia,Proton-M,Roscosmos,58,23000,0,Retired,Baikonur LC-1,Kazakhstan,45.92,63.34,Rideshare,LEO,LEO,399,1,15.7,497.0,443.0,87.6,Success,,0,0,94.1
M002909,1995-10-16,1995,1990s,Russia,Soyuz-FG,Roscosmos,46,7150,0,Retired,Baikonur LC-31,Kazakhstan,45.99,63.56,Communications/Telecom,GEO,GEO,7150,1,377.7,35786.0,35634.0,0.0,Success,,0,0,142.0
M002910,1995-02-24,1995,1990s,United States,Neutron,Rocket Lab,40,13000,1,Active,Blue Origin Launch Site One,USA,31.42,-104.76,Military/Reconnaissance,LEO,LEO,1440,1,57.1,523.0,262.0,31.2,Success,,0,0,96.6
M002911,1995-12-12,1995,1990s,United States,Space Shuttle,NASA,56,27500,1,Retired,Cape Canaveral LC-41,USA,28.58,-80.58,Military/Reconnaissance,GEO,GEO,1492,1,40.5,35786.0,35733.0,0.0,Success,,0,0,129.3
M002912,1995-07-07,1995,1990s,United States,Space Shuttle,NASA,56,27500,1,Retired,Cape Canaveral LC-40,USA,28.56,-80.58,Military/Reconnaissance,GEO,GEO,1243,1,70.7,35786.0,35642.0,0.0,Launch Failure,,0,0,182.4
M002913,1995-06-17,1995,1990s,Russia,Angara-A5,Roscosmos,64,24500,0,Active,Vostochny Cosmodrome,Russia,51.88,128.33,Interplanetary,LEO,Venus,4630,1,146.5,598.0,337.0,28.8,Success,1340.0,0,0,96.7
M002914,1995-04-29,1995,1990s,China,Long March 6,CASC,29,1080,0,Active,Wenchang Space Launch Center,China,19.61,110.95,Military/Reconnaissance,GEO,GEO,309,1,17.3,35786.0,35605.0,0.0,Success,,0,0,165.3
M002915,1995-02-18,1995,1990s,Brazil,Sputnik/R-7,OKB-1,28,500,0,Retired,Palmachim Airbase,Israel,31.89,34.69,Earth Observation,LEO,Earth Orbit,471,1,26.1,481.0,437.0,47.5,Success,,0,0,77.8
M002916,1995-04-22,1995,1990s,United States,Saturn V,NASA,111,140000,0,Retired,Cape Canaveral LC-39A,USA,28.61,-80.6,Science/Astronomy,LEO,Earth Orbit,1136,1,65.4,472.0,272.0,89.8,Success,,0,0,185.0
M002917,1995-09-22,1995,1990s,United States,Delta IV Heavy,ULA,72,28790,0,Retired,Cape Canaveral LC-41,USA,28.58,-80.58,Rideshare,LEO,LEO,650,1,25.3,379.0,293.0,62.7,Success,,0,0,318.7
M002918,1995-12-14,1995,1990s,Russia,Angara-1.2,Roscosmos,42,3800,0,Active,Plesetsk Cosmodrome,Russia,62.93,40.57,Human Spaceflight,LEO,LEO,3800,1,203.4,495.0,442.0,74.2,Success,180.0,4,0,172.4
M002919,1995-06-10,1995,1990s,Europe,Vega-C,Arianespace,35,2300,0,Active,Guiana Space Centre ELS,French Guiana,5.24,-52.77,Communications/Telecom,GEO,GEO,962,1,36.7,35786.0,35719.0,0.0,Success,,0,0,104.7
M002920,1995-11-18,1995,1990s,Russia,Soyuz-2.1b,Roscosmos,46,8200,0,Active,Baikonur LC-31,Kazakhstan,45.99,63.56,Technology Demo,LEO,LEO,3121,1,176.0,604.0,398.0,55.6,Success,,0,0,98.1
M002921,1995-06-28,1995,1990s,Russia,Proton-M,Roscosmos,58,23000,0,Retired,Vostochny Cosmodrome,Russia,51.88,128.33,Science/Astronomy,LEO,HEO,2145,1,63.9,488.0,281.0,48.3,Success,,0,0,59.6
M002922,1995-06-08,1995,1990s,United States,Vulcan Centaur,ULA,61,27200,0,Active,Cape Canaveral LC-41,USA,28.58,-80.58,Technology Demo,LEO,LEO,1112,1,35.2,357.0,230.0,31.0,Success,,0,0,96.2
M002923,1995-01-07,1995,1990s,United States,Electron,Rocket Lab,18,300,1,Active,Cape Canaveral LC-40,USA,28.56,-80.58,Interplanetary,LEO,Saturn,300,1,9.1,562.0,390.0,76.9,Success,664.0,0,0,8.8
M002924,1995-01-03,1995,1990s,Europe,Vega,Arianespace,30,1450,0,Active,Guiana Space Centre ELA-3,French Guiana,5.24,-52.77,Human Spaceflight,Lunar Transfer,Lunar Orbit,1450,1,67.1,,,79.8,Success,180.0,6,0,166.5
M002925,1995-11-22,1995,1990s,Russia,Angara-1.2,Roscosmos,42,3800,0,Active,Plesetsk Cosmodrome,Russia,62.93,40.57,Communications/Telecom,GEO,GEO,2794,1,79.8,35786.0,35625.0,0.0,Success,,0,0,122.1
M002926,1995-07-23,1995,1990s,United States,Neutron,Rocket Lab,40,13000,1,Active,Cape Canaveral LC-39A,USA,28.61,-80.6,Earth Observation,LEO,Earth Orbit,5724,1,318.4,596.0,202.0,56.7,Success,,0,0,124.9
M002927,1995-05-08,1995,1990s,Japan,H-IIA,JAXA/MHI,53,10000,0,Retired,Uchinoura Space Center,Japan,31.25,131.08,Science/Astronomy,LEO,Earth Orbit,1024,1,49.3,439.0,271.0,92.9,Success,,0,0,163.2
M002928,1995-05-06,1995,1990s,United States,Falcon 9,SpaceX,70,22800,1,Active,SpaceX Starbase,USA,25.99,-97.16,Interplanetary,LEO,Comet,658,1,33.8,395.0,326.0,82.1,Success,543.0,0,0,66.7
M002929,1995-05-22,1995,1990s,United States,New Glenn,Blue Origin,98,45000,1,Active,Blue Origin Launch Site One,USA,31.42,-104.76,Earth Observation,LEO,Earth Orbit,915,1,44.4,598.0,367.0,65.8,Success,,0,0,102.1
M002930,1995-11-29,1995,1990s,Russia,Soyuz-2.1b,Roscosmos,46,8200,0,Active,Vostochny Cosmodrome,Russia,51.88,128.33,Earth Observation,LEO,Earth Orbit,555,1,19.8,350.0,314.0,74.2,Success,,0,0,68.5
M002931,1995-11-08,1995,1990s,Russia,Soyuz-FG,Roscosmos,46,7150,0,Retired,Plesetsk Cosmodrome,Russia,62.93,40.57,Communications/Telecom,GEO,GEO,886,1,43.0,35786.0,35699.0,0.0,Success,,0,0,51.7
M002932,1995-02-06,1995,1990s,Russia,Soyuz-2.1b,Roscosmos,46,8200,0,Active,Plesetsk Cosmodrome,Russia,62.93,40.57,Navigation/GPS,LEO,MEO,1339,1,76.8,446.0,346.0,84.6,Success,,0,0,101.8
M002933,1995-09-06,1995,1990s,Russia,Soyuz-2.1b,Roscosmos,46,8200,0,Active,Vostochny Cosmodrome,Russia,51.88,128.33,Human Spaceflight,Lunar Transfer,Lunar Orbit,7543,1,356.8,,,79.5,Success,90.0,5,0,124.5
M002934,1995-01-27,1995,1990s,Russia,Angara-A5,Roscosmos,64,24500,0,Active,Plesetsk Cosmodrome,Russia,62.93,40.57,Earth Observation,LEO,Earth Orbit,726,1,28.2,534.0,484.0,42.9,Success,,0,0,89.3
M002935,1995-03-01,1995,1990s,Iran,Sputnik/R-7,OKB-1,28,500,0,Retired,Rocket Lab LC-1,New Zealand,-39.26,177.86,Military/Reconnaissance,GEO,GEO,500,1,21.8,35786.0,35744.0,0.0,Partial Failure,,0,0,155.9
M002936,1995-12-29,1995,1990s,Russia,Angara-1.2,Roscosmos,42,3800,0,Active,Plesetsk Cosmodrome,Russia,62.93,40.57,Science/Astronomy,LEO,HEO,614,1,28.2,490.0,233.0,61.0,Success,,0,0,171.7
M002937,1995-02-10,1995,1990s,Russia,Soyuz-2.1b,Roscosmos,46,8200,0,Active,Plesetsk Cosmodrome,Russia,62.93,40.57,Military/Reconnaissance,GEO,GEO,3552,1,112.0,35786.0,35695.0,0.0,Launch Failure,,0,0,124.8
M002938,1995-07-09,1995,1990s,United States,Falcon 9,SpaceX,70,22800,1,Active,Vandenberg SLC-4,USA,34.74,-120.57,Military/Reconnaissance,LEO,LEO,8425,1,295.0,551.0,505.0,96.2,Success,,0,0,68.1
M002939,1995-02-22,1995,1990s,United States,Falcon 9,SpaceX,70,22800,1,Active,Rocket Lab LC-2,USA,37.85,-75.49,Military/Reconnaissance,LEO,LEO,2800,1,78.4,641.0,316.0,88.4,Success,,0,0,62.9
M002940,1995-02-22,1995,1990s,Russia,Soyuz-2.1a,Roscosmos,46,7020,0,Active,Baikonur LC-1,Kazakhstan,45.92,63.34,Weather/Meteorology,SSO,SSO,7020,1,346.4,694.0,672.0,98.3,Success,,0,0,59.3
M002941,1995-06-11,1995,1990s,China,Long March 8,CASC,51,8400,0,Active,Wenchang Space Launch Center,China,19.61,110.95,Rideshare,LEO,LEO,393,1,21.1,519.0,397.0,96.9,Success,,0,0,195.5
