event_id,date,year,month,day_of_year,season,region_id,region_name,country,continent,latitude,longitude,climate_zone,vegetation_type,fire_radiative_power_mw,burn_area_hectares,burn_area_km2,severity,fire_duration_days,contained,human_caused,detection_satellite,detection_confidence,co2_emissions_tonnes,pm25_emissions_tonnes,pm10_emissions_tonnes,co_emissions_tonnes,ch4_emissions_tonnes,air_temp_celsius,relative_humidity_pct,wind_speed_kmh,wind_direction,drought_index,structures_threatened,structures_destroyed,evacuation_orders,people_evacuated,enso_phase,climate_anomaly_year
WF0003969,2014-08-04,2014,8,216,Winter,bra_pa,Para,Brazil,South America,-0.3551,-52.8763,Tropical,Rainforest,202.4,761.5,7.62,Moderate,4,1,1,VIIRS S-NPP,Nominal,453.8,14.0,30.02,63.86,3.577,31.4,31.2,7.9,NW,0.679,0,0,0,0,0.476,0
WF0003970,2014-08-11,2014,8,223,Winter,bra_pa,Para,Brazil,South America,-3.5558,-54.4421,Tropical,Rainforest,128.3,12968.4,129.68,High,2,1,1,VIIRS S-NPP,High,7269.3,487.54,733.01,390.89,81.625,28.4,33.8,41.0,W,0.636,54,15,1,116,0.476,0
WF0003971,2014-08-27,2014,8,239,Winter,bra_pa,Para,Brazil,South America,-3.998,-50.0837,Tropical,Rainforest,59.7,602.0,6.02,Low,12,1,1,MODIS Terra,High,281.3,6.45,14.12,20.86,2.116,27.2,18.3,9.0,N,0.524,0,0,0,0,0.476,0
WF0003972,2014-09-23,2014,9,266,Autumn,bra_pa,Para,Brazil,South America,-7.2169,-53.025,Tropical,Rainforest,337.5,11115.8,111.16,High,3,0,0,VIIRS NOAA-20,High,6989.6,367.01,896.72,676.11,132.309,25.4,9.3,14.0,N,0.705,0,0,0,0,0.476,0
WF0003973,2014-10-14,2014,10,287,Autumn,bra_pa,Para,Brazil,South America,-6.1852,-48.5165,Tropical,Rainforest,578.7,38520.7,385.21,High,27,1,0,Sentinel-3,Nominal,20961.6,1328.44,2600.23,2263.44,394.608,32.5,16.2,57.9,N,0.895,3,0,0,0,0.476,0
WF0003974,2014-09-01,2014,9,244,Autumn,bra_pa,Para,Brazil,South America,-9.4107,-48.0311,Tropical,Rainforest,945.8,260325.1,2603.25,Extreme,3,1,0,Sentinel-3,High,115415.4,6385.88,12691.95,7698.21,1749.433,32.3,5.4,59.0,N,0.509,1,0,1,9782,0.476,0
WF0003975,2014-09-17,2014,9,260,Autumn,bra_pa,Para,Brazil,South America,-5.9116,-54.6105,Tropical,Rainforest,1475.8,153474.9,1534.75,Extreme,1,0,1,Landsat 8/9,High,75624.1,4672.5,9599.26,9001.07,1201.256,33.0,8.4,59.7,W,0.772,2,0,1,138,0.476,0
WF0003976,2014-10-19,2014,10,292,Autumn,bra_pa,Para,Brazil,South America,-2.6749,-52.1403,Tropical,Rainforest,227.7,432.8,4.33,Moderate,4,1,1,MODIS Terra,High,223.6,10.95,25.4,23.36,3.736,32.7,32.5,53.3,SE,0.38,0,0,0,0,0.476,0
WF0003977,2014-09-20,2014,9,263,Autumn,bra_pa,Para,Brazil,South America,-2.1881,-54.8546,Tropical,Rainforest,1443.3,1161.2,11.61,High,6,1,1,VIIRS NOAA-20,Nominal,449.9,18.66,30.71,49.44,3.969,27.7,28.0,46.0,SE,0.702,35,5,0,0,0.476,0
WF0003978,2014-08-01,2014,8,213,Winter,bra_pa,Para,Brazil,South America,-12.1357,-53.1295,Tropical,Rainforest,207.8,2231.6,22.32,Moderate,1,1,1,VIIRS NOAA-20,High,1588.6,107.05,211.13,89.2,18.431,31.5,8.7,24.6,SW,0.85,0,0,0,0,0.476,0
WF0003979,2014-10-10,2014,10,283,Autumn,bra_pa,Para,Brazil,South America,-4.7221,-49.0652,Tropical,Rainforest,229.9,10280.9,102.81,High,1,1,1,MODIS Aqua,High,5856.0,367.25,739.5,877.09,44.821,26.3,34.9,40.2,N,0.759,0,0,0,0,0.476,0
WF0003980,2014-03-12,2014,3,71,Spring,col_meta,Meta,Colombia,South America,7.1027,-68.2751,Tropical,Llanos Savanna,273.2,5730.5,57.3,Moderate,3,1,0,MODIS Aqua,High,2095.6,138.21,329.18,139.06,36.489,33.4,10.4,36.7,SW,0.362,0,0,0,0,0.476,0
WF0003981,2014-08-19,2014,8,231,Summer,col_meta,Meta,Colombia,South America,4.2807,-73.5814,Tropical,Llanos Savanna,347.7,190.5,1.91,Moderate,4,1,0,Sentinel-3,High,58.0,1.39,2.97,8.1,0.309,33.0,25.4,52.3,NE,0.257,0,0,0,0,0.476,0
WF0003982,2014-01-09,2014,1,9,Winter,col_meta,Meta,Colombia,South America,6.605,-72.037,Tropical,Llanos Savanna,328.6,4110.1,41.1,Moderate,17,1,1,Sentinel-3,High,1455.5,106.58,221.92,123.67,13.325,25.6,6.0,19.0,E,0.46,0,0,0,0,0.476,0
WF0003983,2014-01-20,2014,1,20,Winter,col_meta,Meta,Colombia,South America,2.6669,-73.6281,Tropical,Llanos Savanna,1402.3,17306.2,173.06,High,12,1,1,VIIRS S-NPP,Nominal,5316.7,108.69,239.57,638.67,68.409,32.3,16.7,37.2,SW,0.608,0,0,0,0,0.476,0
WF0003984,2014-03-01,2014,3,60,Spring,col_meta,Meta,Colombia,South America,5.0038,-72.5554,Tropical,Llanos Savanna,137.7,1227.3,12.27,Moderate,1,1,1,MODIS Terra,Nominal,369.4,18.81,39.6,36.46,5.269,31.3,9.4,33.8,N,0.371,0,0,0,0,0.476,0
WF0003985,2014-09-13,2014,9,256,Autumn,col_meta,Meta,Colombia,South America,-0.1212,-73.1659,Tropical,Llanos Savanna,586.3,1067.9,10.68,Moderate,3,1,1,VIIRS S-NPP,High,293.4,12.51,28.12,38.59,4.33,29.9,20.8,57.6,SE,0.256,0,0,0,0,0.476,0
WF0003986,2014-02-12,2014,2,43,Winter,col_meta,Meta,Colombia,South America,9.3675,-72.5802,Tropical,Llanos Savanna,365.7,20403.8,204.04,High,3,1,0,VIIRS NOAA-20,High,5656.3,437.46,712.25,743.49,105.848,30.9,16.3,15.2,E,0.33,0,0,0,0,0.476,0
WF0003987,2014-08-13,2014,8,225,Summer,col_meta,Meta,Colombia,South America,2.5621,-70.9955,Tropical,Llanos Savanna,828.8,2385.5,23.86,High,5,1,0,VIIRS S-NPP,High,585.7,29.96,71.68,41.8,10.724,31.2,28.8,13.7,N,0.348,5,1,0,0,0.476,0
WF0003988,2014-09-13,2014,9,256,Autumn,col_meta,Meta,Colombia,South America,3.537,-72.108,Tropical,Llanos Savanna,443.1,519.5,5.2,Moderate,1,1,0,MODIS Aqua,High,145.1,8.66,16.75,20.95,1.917,26.7,35.0,44.7,NW,0.378,0,0,0,0,0.476,0
WF0003989,2014-01-10,2014,1,10,Winter,col_meta,Meta,Colombia,South America,5.8693,-74.7013,Tropical,Llanos Savanna,106.3,174.4,1.74,Low,10,0,1,VIIRS S-NPP,Nominal,42.0,1.38,3.21,5.27,0.344,30.4,12.3,28.1,S,0.485,0,0,0,0,0.476,0
WF0003990,2014-09-22,2014,9,265,Autumn,bol_beni,Beni,Bolivia,South America,-8.3135,-64.0099,Tropical,Savanna/Forest,138.9,6429.7,64.3,Moderate,4,1,0,VIIRS NOAA-20,High,1604.5,120.76,244.12,205.45,15.054,34.8,19.5,55.5,N,0.388,0,0,0,0,0.476,0
WF0003991,2014-10-23,2014,10,296,Autumn,bol_beni,Beni,Bolivia,South America,-17.3944,-65.3755,Tropical,Savanna/Forest,165.4,1173.9,11.74,Moderate,4,1,0,VIIRS NOAA-20,High,215.5,5.03,10.61,26.43,3.678,25.9,18.6,34.2,W,0.257,0,0,0,0,0.476,0
WF0003992,2014-09-24,2014,9,267,Autumn,bol_beni,Beni,Bolivia,South America,-17.8163,-68.9003,Tropical,Savanna/Forest,877.6,26806.9,268.07,High,11,1,0,VIIRS NOAA-20,High,6018.5,327.92,663.28,561.44,106.544,28.3,5.4,20.6,NE,0.615,186,58,1,443,0.476,0
WF0003993,2014-10-24,2014,10,297,Autumn,bol_beni,Beni,Bolivia,South America,-17.2622,-65.1858,Tropical,Savanna/Forest,328.7,27554.5,275.55,High,13,0,0,MODIS Terra,High,6710.8,403.06,953.51,634.89,122.276,25.5,24.7,17.2,N,0.358,3,0,0,0,0.476,0
WF0003994,2014-07-14,2014,7,195,Winter,bol_beni,Beni,Bolivia,South America,-15.5886,-62.6471,Tropical,Savanna/Forest,762.0,8713.5,87.14,Moderate,28,1,1,VIIRS NOAA-20,Nominal,1604.4,98.58,233.56,185.23,18.235,30.5,33.4,58.9,N,0.581,0,0,0,0,0.476,0
WF0003995,2014-10-04,2014,10,277,Autumn,bol_beni,Beni,Bolivia,South America,-14.6458,-68.2557,Tropical,Savanna/Forest,295.6,1568.6,15.69,Moderate,1,1,0,VIIRS NOAA-20,High,256.2,16.74,40.09,19.82,3.583,31.8,7.5,28.1,SW,0.533,0,0,0,0,0.476,0
WF0003996,2014-08-01,2014,8,213,Winter,bol_beni,Beni,Bolivia,South America,-10.9824,-61.0357,Tropical,Savanna/Forest,269.4,3275.4,32.75,Moderate,1,0,0,MODIS Aqua,High,775.3,23.73,56.76,97.69,4.425,28.9,26.1,39.6,N,0.253,0,0,0,0,0.476,0
WF0003997,2014-08-02,2014,8,214,Winter,bol_beni,Beni,Bolivia,South America,-11.3244,-67.9183,Tropical,Savanna/Forest,496.1,83530.6,835.31,Extreme,1,1,0,MODIS Terra,Nominal,21285.2,658.81,1313.7,2910.88,358.494,26.2,31.2,58.8,N,0.778,5,1,1,131,0.476,0
WF0003998,2014-08-27,2014,8,239,Summer,sib_kras,Krasnoyarsk,Russia,Asia,59.1685,94.7543,Boreal,Taiga,2631.2,7793.0,77.93,Extreme,11,1,0,MODIS Aqua,Low,4465.6,113.73,266.75,669.62,83.111,33.0,17.7,19.4,W,0.646,1,0,1,20,0.476,0
WF0003999,2014-08-17,2014,8,229,Summer,sib_kras,Krasnoyarsk,Russia,Asia,59.6915,96.4173,Boreal,Taiga,136.1,603.2,6.03,Low,8,0,1,VIIRS S-NPP,Nominal,236.4,18.17,44.5,33.7,4.469,34.4,23.2,6.3,N,0.797,0,0,0,0,0.476,0
WF0004000,2014-06-25,2014,6,176,Summer,sib_kras,Krasnoyarsk,Russia,Asia,61.457,94.7418,Boreal,Taiga,5122.8,22268.9,222.69,Extreme,1,1,1,Landsat 8/9,Nominal,11232.9,508.8,1046.0,622.72,127.713,27.4,23.8,57.8,N,0.772,6,1,1,6615,0.476,0
WF0004001,2014-06-27,2014,6,178,Summer,sib_kras,Krasnoyarsk,Russia,Asia,62.4491,96.5584,Boreal,Taiga,512.2,31433.0,314.33,High,1,1,0,Landsat 8/9,High,9963.6,254.64,498.0,1064.81,180.826,25.6,19.1,16.6,NW,0.472,1,0,0,0,0.476,0
WF0004002,2014-06-11,2014,6,162,Summer,sib_kras,Krasnoyarsk,Russia,Asia,58.4623,97.7789,Boreal,Taiga,1581.9,3603.3,36.03,High,1,0,0,MODIS Terra,Nominal,2104.7,160.52,362.64,266.32,24.279,25.9,5.2,8.0,S,0.352,16,2,0,0,0.476,0
WF0004003,2014-06-27,2014,6,178,Summer,sib_yak,Yakutia,Russia,Asia,59.2819,130.318,Subarctic,Taiga/Tundra,250.5,3467.0,34.67,Moderate,1,1,0,VIIRS NOAA-20,Nominal,1694.7,120.98,220.89,97.05,16.927,27.0,14.2,55.5,W,0.827,0,0,0,0,0.476,0
WF0004004,2014-06-04,2014,6,155,Summer,sib_yak,Yakutia,Russia,Asia,62.5013,132.3474,Subarctic,Taiga/Tundra,1264.1,69442.0,694.42,Extreme,9,1,1,MODIS Aqua,High,25668.9,2032.13,4843.79,3467.43,483.96,25.5,26.0,46.8,E,0.526,1,0,1,366,0.476,0
WF0004005,2014-06-23,2014,6,174,Summer,sib_yak,Yakutia,Russia,Asia,61.5365,125.2609,Subarctic,Taiga/Tundra,93.3,2024.1,20.24,Moderate,5,1,1,VIIRS NOAA-20,High,648.0,46.41,88.81,93.59,9.496,30.6,24.2,49.8,E,0.706,0,0,0,0,0.476,0
WF0004006,2014-06-17,2014,6,168,Summer,sib_yak,Yakutia,Russia,Asia,62.9714,126.0396,Subarctic,Taiga/Tundra,2585.1,48096.0,480.96,Extreme,5,1,1,MODIS Terra,Nominal,23206.7,690.71,1701.55,1840.86,424.319,20.8,20.5,50.5,W,0.733,132,33,1,146,0.476,0
WF0004007,2014-06-06,2014,6,157,Summer,sib_yak,Yakutia,Russia,Asia,58.5502,129.2238,Subarctic,Taiga/Tundra,2282.9,7074.3,70.74,Extreme,3,0,0,MODIS Aqua,High,3164.6,195.14,446.25,338.59,46.813,31.7,7.2,11.6,SW,0.805,17,6,1,38,0.476,0
WF0004008,2014-07-08,2014,7,189,Summer,sib_yak,Yakutia,Russia,Asia,61.185,131.0914,Subarctic,Taiga/Tundra,113.8,2233.3,22.33,Moderate,1,1,1,Landsat 8/9,Low,1253.0,56.68,133.53,142.93,17.529,20.4,15.1,44.2,E,0.592,0,0,0,0,0.476,0
WF0004009,2014-08-19,2014,8,231,Summer,sib_irkut,Irkutsk,Russia,Asia,56.3261,106.2886,Continental,Taiga,128.6,20372.7,203.73,High,1,1,1,VIIRS S-NPP,Nominal,7941.4,221.49,533.1,641.05,47.255,25.4,17.0,43.9,E,0.288,4,0,0,0,0.476,0
WF0004010,2014-06-08,2014,6,159,Summer,sib_irkut,Irkutsk,Russia,Asia,48.3937,103.4641,Continental,Taiga,279.5,1182.9,11.83,Moderate,18,1,0,VIIRS S-NPP,High,462.8,12.87,23.68,29.83,5.476,21.0,11.5,53.4,NE,0.315,0,0,0,0,0.476,0
WF0004011,2014-03-27,2014,3,86,Spring,ind_od,Odisha,India,Asia,22.8857,84.584,Tropical,Dry Deciduous,211.3,9743.7,97.44,Moderate,1,1,0,Sentinel-3,High,2672.1,184.45,439.69,191.13,43.781,33.7,27.5,45.5,NW,0.638,0,0,0,0,0.476,0
WF0004012,2014-03-11,2014,3,70,Spring,ind_od,Odisha,India,Asia,16.0501,83.7956,Tropical,Dry Deciduous,506.7,46121.7,461.22,High,4,1,1,MODIS Terra,Nominal,17158.5,1042.11,2378.48,1343.43,185.74,26.1,19.3,46.0,SW,0.493,0,0,0,0,0.476,0
WF0004013,2014-03-21,2014,3,80,Spring,ind_od,Odisha,India,Asia,22.7976,88.4824,Tropical,Dry Deciduous,2813.8,3407.2,34.07,Extreme,9,1,1,MODIS Terra,High,1114.9,83.57,184.33,60.98,11.384,26.2,23.9,27.2,SE,0.619,25,6,1,1970,0.476,0
WF0004014,2014-03-27,2014,3,86,Spring,ind_od,Odisha,India,Asia,21.2111,84.173,Tropical,Dry Deciduous,218.5,69151.2,691.51,Extreme,1,1,1,MODIS Aqua,High,16073.7,1241.22,2604.27,2297.09,119.954,25.4,32.0,22.5,NW,0.319,0,0,1,643,0.476,0
WF0004015,2014-03-10,2014,3,69,Spring,ind_od,Odisha,India,Asia,19.3872,89.2177,Tropical,Dry Deciduous,2190.0,91502.4,915.02,Extreme,1,1,1,VIIRS S-NPP,High,31078.4,1873.16,3221.74,1984.8,346.279,20.3,29.1,59.3,NE,0.522,0,0,1,678,0.476,0
WF0004016,2014-03-04,2014,3,63,Spring,ind_od,Odisha,India,Asia,18.0503,83.0137,Tropical,Dry Deciduous,356.5,4695.6,46.96,Moderate,1,1,1,VIIRS S-NPP,Nominal,1405.7,106.23,226.42,113.99,11.653,28.9,22.2,40.2,W,0.583,0,0,0,0,0.476,0
WF0004017,2014-04-03,2014,4,93,Spring,ind_chh,Chhattisgarh,India,Asia,20.3749,82.6341,Tropical,Sal Forest,126.9,18903.5,189.03,High,10,1,1,VIIRS S-NPP,High,5994.9,243.64,551.51,698.71,63.911,23.3,9.8,6.5,SE,0.463,9,3,0,0,0.476,0
WF0004018,2014-03-22,2014,3,81,Spring,ind_chh,Chhattisgarh,India,Asia,20.458,82.9648,Tropical,Sal Forest,2684.5,10945.1,109.45,Extreme,7,1,1,MODIS Terra,High,2790.8,213.99,508.72,296.65,26.429,30.9,13.2,44.7,SE,0.401,2,0,1,626,0.476,0
WF0004019,2014-05-14,2014,5,134,Spring,ind_chh,Chhattisgarh,India,Asia,21.4737,85.3401,Tropical,Sal Forest,335.0,124131.6,1241.32,Extreme,1,1,1,MODIS Terra,Nominal,40265.7,1117.7,2485.93,3140.91,214.984,35.0,19.4,48.2,S,0.575,11,2,1,91,0.476,0
WF0004020,2014-03-10,2014,3,69,Spring,ind_chh,Chhattisgarh,India,Asia,17.6854,80.6363,Tropical,Sal Forest,64.9,34588.2,345.88,High,4,0,1,MODIS Terra,Nominal,8619.7,395.65,816.55,1151.33,108.203,26.5,23.9,16.9,NE,0.714,0,0,0,0,0.476,0
WF0004021,2014-03-02,2014,3,61,Spring,ind_chh,Chhattisgarh,India,Asia,27.674,81.5375,Tropical,Sal Forest,80.1,494.6,4.95,Low,28,1,1,VIIRS NOAA-20,High,152.0,8.25,17.18,15.03,0.79,27.0,6.8,5.7,W,0.468,0,0,0,0,0.476,0
WF0004022,2014-05-03,2014,5,123,Spring,ind_chh,Chhattisgarh,India,Asia,19.5588,86.7341,Tropical,Sal Forest,1309.6,26156.7,261.57,High,9,1,0,VIIRS NOAA-20,High,8559.6,221.0,403.89,479.16,154.621,22.1,18.9,58.1,N,0.633,0,0,0,0,0.476,0
WF0004023,2014-09-08,2014,9,251,Autumn,idn_kal,Kalimantan,Indonesia,Asia,4.2356,114.3659,Tropical,Peat/Rainforest,1239.1,21300.6,213.01,High,6,1,1,VIIRS S-NPP,High,6769.0,219.15,434.06,943.07,59.756,25.0,14.8,27.1,SW,0.572,7,2,0,0,0.476,0
WF0004024,2014-10-20,2014,10,293,Autumn,idn_kal,Kalimantan,Indonesia,Asia,4.2441,111.7942,Tropical,Peat/Rainforest,427.1,1781.3,17.81,Moderate,3,0,0,VIIRS S-NPP,High,474.1,25.03,52.69,36.61,8.548,30.9,10.7,51.8,NW,0.645,0,0,0,0,0.476,0
WF0004025,2014-08-04,2014,8,216,Winter,idn_kal,Kalimantan,Indonesia,Asia,-0.0879,114.1108,Tropical,Peat/Rainforest,838.7,268.6,2.69,High,3,1,0,VIIRS NOAA-20,High,93.9,4.38,9.71,10.53,0.632,25.1,19.6,9.4,N,0.905,1,0,0,0,0.476,0
WF0004026,2014-09-14,2014,9,257,Autumn,idn_kal,Kalimantan,Indonesia,Asia,-0.2912,112.7357,Tropical,Peat/Rainforest,2897.6,72356.7,723.57,Extreme,1,1,1,VIIRS S-NPP,Low,21604.6,1603.06,2486.55,1147.12,166.531,21.9,25.9,33.7,W,0.525,0,0,1,415,0.476,0
WF0004027,2014-09-23,2014,9,266,Autumn,idn_kal,Kalimantan,Indonesia,Asia,-1.4281,112.3551,Tropical,Peat/Rainforest,157.7,97.3,0.97,Low,3,1,0,MODIS Terra,High,34.6,1.0,2.35,3.38,0.572,31.0,8.4,29.3,S,0.599,0,0,0,0,0.476,0
WF0004028,2014-07-01,2014,7,182,Summer,idn_kal,Kalimantan,Indonesia,Asia,3.5227,112.2292,Tropical,Peat/Rainforest,1275.5,1189643.5,11896.43,Extreme,15,1,1,VIIRS NOAA-20,Nominal,257091.3,12088.22,19307.07,31371.22,3252.831,33.9,11.3,41.2,W,0.402,27,8,1,64,0.476,0
WF0004029,2014-09-06,2014,9,249,Autumn,idn_kal,Kalimantan,Indonesia,Asia,3.1546,110.6523,Tropical,Peat/Rainforest,119.3,12534.0,125.34,High,29,1,0,VIIRS S-NPP,High,3741.7,133.05,291.82,444.85,61.726,30.0,25.2,19.9,N,0.603,29,9,0,0,0.476,0
WF0004030,2014-07-11,2014,7,192,Summer,idn_kal,Kalimantan,Indonesia,Asia,0.2025,112.2438,Tropical,Peat/Rainforest,854.2,18306.6,183.07,High,1,1,1,VIIRS NOAA-20,Nominal,6303.9,482.95,908.97,707.85,92.497,29.4,18.3,35.5,NW,0.673,0,0,0,0,0.476,0
WF0004031,2014-08-22,2014,8,234,Winter,idn_kal,Kalimantan,Indonesia,Asia,-0.1519,115.8965,Tropical,Peat/Rainforest,596.9,6999.0,69.99,Moderate,1,1,0,VIIRS S-NPP,Nominal,2660.1,158.24,350.76,219.73,31.787,34.6,6.3,57.4,SW,0.501,0,0,0,0,0.476,0
WF0004032,2014-08-01,2014,8,213,Summer,idn_kal,Kalimantan,Indonesia,Asia,0.8637,108.6238,Tropical,Peat/Rainforest,606.4,79511.6,795.12,Extreme,1,1,1,Sentinel-3,High,29039.5,1210.81,2189.4,3059.51,281.803,21.8,10.9,8.9,S,0.458,11,3,1,2943,0.476,0
WF0004033,2014-08-25,2014,8,237,Winter,idn_kal,Kalimantan,Indonesia,Asia,-0.8459,115.0675,Tropical,Peat/Rainforest,14.9,629.3,6.29,Low,11,0,0,VIIRS S-NPP,Nominal,147.8,7.84,16.53,16.89,0.939,24.5,20.5,48.0,SE,0.812,0,0,0,0,0.476,0
WF0004034,2014-09-05,2014,9,248,Autumn,idn_kal,Kalimantan,Indonesia,Asia,2.0055,113.757,Tropical,Peat/Rainforest,53.0,1348.8,13.49,Moderate,2,0,1,VIIRS S-NPP,High,295.7,23.29,56.7,20.56,5.827,30.4,19.9,7.5,N,0.552,0,0,0,0,0.476,0
WF0004035,2014-09-18,2014,9,261,Autumn,idn_kal,Kalimantan,Indonesia,Asia,-3.9908,110.3254,Tropical,Peat/Rainforest,1156.3,751.1,7.51,High,1,0,1,MODIS Aqua,High,170.1,3.54,6.47,22.26,3.299,34.4,21.4,39.2,S,0.391,4,0,0,0,0.476,0
WF0004036,2014-07-08,2014,7,189,Summer,idn_kal,Kalimantan,Indonesia,Asia,3.3761,117.442,Tropical,Peat/Rainforest,344.3,9444.3,94.44,Moderate,48,1,1,MODIS Aqua,Low,2017.1,48.91,81.78,132.68,27.952,24.9,18.5,43.0,N,0.921,0,0,0,0,0.476,0
WF0004037,2014-09-12,2014,9,255,Autumn,idn_kal,Kalimantan,Indonesia,Asia,-0.8153,111.15,Tropical,Peat/Rainforest,124.2,1317.2,13.17,Moderate,1,1,1,MODIS Terra,High,290.2,13.69,31.1,24.24,2.371,28.5,11.1,35.9,E,0.786,0,0,0,0,0.476,0
WF0004038,2014-07-12,2014,7,193,Summer,idn_kal,Kalimantan,Indonesia,Asia,3.4062,113.7689,Tropical,Peat/Rainforest,344.9,1573.7,15.74,Moderate,1,1,1,MODIS Aqua,High,448.5,30.94,65.48,64.27,6.641,20.6,24.5,54.0,NW,0.495,0,0,0,0,0.476,0
WF0004039,2014-09-05,2014,9,248,Autumn,idn_kal,Kalimantan,Indonesia,Asia,3.5071,116.3005,Tropical,Peat/Rainforest,203.0,8083.8,80.84,Moderate,13,1,0,VIIRS S-NPP,High,2918.2,139.74,233.37,346.24,36.293,28.3,29.4,52.1,NW,0.626,0,0,0,0,0.476,0
WF0004040,2014-07-18,2014,7,199,Winter,idn_kal,Kalimantan,Indonesia,Asia,-0.2262,112.2705,Tropical,Peat/Rainforest,519.3,5907.0,59.07,Moderate,2,1,1,VIIRS NOAA-20,High,2003.4,127.77,199.21,109.51,14.908,23.3,23.3,6.7,SE,0.405,0,0,0,0,0.476,0
WF0004041,2014-09-04,2014,9,247,Autumn,idn_kal,Kalimantan,Indonesia,Asia,-1.4642,112.754,Tropical,Peat/Rainforest,1302.6,25783.8,257.84,High,10,1,1,MODIS Terra,High,6178.8,335.99,529.68,909.63,118.707,25.4,18.9,13.0,W,0.866,0,0,0,0,0.476,0
WF0004042,2014-07-01,2014,7,182,Winter,idn_kal,Kalimantan,Indonesia,Asia,-2.4197,116.5115,Tropical,Peat/Rainforest,280.7,1204.0,12.04,Moderate,1,1,1,Sentinel-3,High,377.7,11.44,24.81,20.95,6.834,29.2,32.3,32.1,NE,0.488,0,0,0,0,0.476,0
WF0004043,2014-09-27,2014,9,270,Autumn,idn_kal,Kalimantan,Indonesia,Asia,0.3191,110.2592,Tropical,Peat/Rainforest,27.8,1998.9,19.99,Moderate,3,1,1,VIIRS NOAA-20,High,733.7,55.28,110.11,44.03,6.061,33.6,31.2,40.5,NW,0.4,0,0,0,0,0.476,0
WF0004044,2014-09-22,2014,9,265,Autumn,idn_sum,Sumatra,Indonesia,Asia,-0.5772,103.638,Tropical,Peat/Rainforest,152.8,130.2,1.3,Low,2,1,0,MODIS Terra,High,38.9,2.41,4.1,5.1,0.245,27.1,24.0,8.9,E,0.506,0,0,0,0,0.476,0
WF0004045,2014-08-21,2014,8,233,Winter,idn_sum,Sumatra,Indonesia,Asia,-0.4654,101.7617,Tropical,Peat/Rainforest,215.2,19947.2,199.47,High,26,1,1,Sentinel-3,High,5652.9,443.79,1041.97,641.75,56.471,25.8,34.2,33.7,E,0.917,0,0,0,0,0.476,0
WF0004046,2014-10-11,2014,10,284,Autumn,idn_sum,Sumatra,Indonesia,Asia,3.4617,104.0728,Tropical,Peat/Rainforest,5206.4,2944.6,29.45,Extreme,9,1,1,MODIS Aqua,Nominal,1102.2,60.56,102.66,76.59,16.032,22.4,12.8,18.7,SE,0.525,0,0,1,133,0.476,0
WF0004047,2014-09-09,2014,9,252,Autumn,idn_sum,Sumatra,Indonesia,Asia,-0.3137,98.276,Tropical,Peat/Rainforest,59.0,1331.3,13.31,Moderate,2,1,1,MODIS Aqua,High,474.7,15.49,33.44,70.02,3.953,33.4,13.1,41.9,SE,0.888,0,0,0,0,0.476,0
WF0004048,2014-10-02,2014,10,275,Autumn,idn_sum,Sumatra,Indonesia,Asia,1.1065,100.9904,Tropical,Peat/Rainforest,902.0,7146.9,71.47,High,3,1,1,VIIRS S-NPP,High,2295.0,59.63,95.17,312.24,36.974,20.9,21.7,5.4,N,0.769,8,3,0,0,0.476,0
WF0004049,2014-08-12,2014,8,224,Winter,idn_sum,Sumatra,Indonesia,Asia,-3.8171,103.0302,Tropical,Peat/Rainforest,3969.2,12144.4,121.44,Extreme,2,1,1,MODIS Terra,High,3170.6,235.11,419.94,404.58,22.083,22.6,25.4,16.9,W,0.719,3,0,1,816,0.476,0
WF0004050,2014-09-03,2014,9,246,Autumn,idn_sum,Sumatra,Indonesia,Asia,0.1315,103.7435,Tropical,Peat/Rainforest,2185.6,7084.4,70.84,Extreme,1,1,1,Landsat 8/9,High,2663.5,212.17,489.02,301.03,35.031,24.1,7.7,37.1,E,0.296,10,1,1,3,0.476,0
WF0004051,2014-08-10,2014,8,222,Summer,idn_sum,Sumatra,Indonesia,Asia,3.3293,105.2262,Tropical,Peat/Rainforest,1123.2,5491.1,54.91,High,1,0,1,VIIRS NOAA-20,Nominal,1335.6,28.54,55.52,182.54,24.687,34.6,25.9,38.3,E,0.891,26,7,0,0,0.476,0
WF0004052,2014-08-01,2014,8,213,Winter,idn_sum,Sumatra,Indonesia,Asia,-1.8785,100.8481,Tropical,Peat/Rainforest,3612.2,163505.6,1635.06,Extreme,4,1,1,MODIS Terra,High,42375.2,917.96,1794.43,4116.91,840.679,34.0,12.3,21.5,W,0.769,13,0,1,409,0.476,0
WF0004053,2014-09-10,2014,9,253,Autumn,idn_sum,Sumatra,Indonesia,Asia,1.3808,97.0638,Tropical,Peat/Rainforest,540.9,11998.5,119.98,High,11,0,1,VIIRS NOAA-20,High,4373.6,157.28,386.2,592.65,49.155,27.2,13.5,24.5,SE,0.407,19,3,0,0,0.476,0
WF0004054,2014-09-08,2014,9,251,Autumn,idn_sum,Sumatra,Indonesia,Asia,3.8201,96.6233,Tropical,Peat/Rainforest,1437.4,64424.3,644.24,Extreme,5,1,1,Sentinel-3,High,13635.4,930.77,2067.88,1841.88,212.492,21.0,11.1,16.9,NW,0.552,1,0,1,11145,0.476,0
