athlete_id,name,gender,age_at_peak,country,noc_code,region,sport,sport_category,season,first_games_year,last_games_year,games_participated,gold_medals,silver_medals,bronze_medals,total_medals,world_record_holder,personal_best_rank_world,height_cm,weight_kg,bmi,training_hours_per_week,professional_athlete,doping_violation,most_recent_medal_2020plus
A003986,Sven García,Male,22,Ethiopia,ETH,Africa,Cycling,Cycling,Summer,1992,2000,3,0,0,0,0,0,1,180,71,21.9,46,0,0,0
A003987,Ingrid Shaikh,Female,31,India,IND,Asia,Rowing,Rowing,Summer,2002,2002,1,0,1,1,2,0,23,179,57,17.8,41,1,0,0
A003988,James Ngozi,Male,25,Iran,IRI,Asia,Ski Jumping,Skiing,Winter,2006,2014,3,1,3,1,5,1,2,171,86,29.4,34,1,0,0
A003989,Rafael Osei,Male,23,Indonesia,INA,Asia,Fencing,Combat,Summer,2016,2016,1,0,2,0,2,0,300,182,68,20.5,42,1,0,0
A003990,Leon Adenike,Male,23,Azerbaijan,AZE,Europe/Asia,Biathlon,Biathlon,Winter,1992,2000,2,1,1,0,2,0,30,177,74,23.6,24,1,0,0
A003991,Sophia Okonkwo,Female,30,Denmark,DEN,Europe,Water Polo,Aquatics,Summer,2020,2026,2,0,0,1,1,0,7,167,72,25.8,38,1,0,1
A003992,Liam Hansen,Male,30,Greece,GRE,Europe,Diving,Aquatics,Summer,2022,2026,1,0,1,0,1,0,297,190,70,19.4,50,1,0,1
A003993,Yuki Tran,Male,23,Poland,POL,Europe,Surfing,Other,Summer,1996,1996,1,0,0,0,0,0,158,184,80,23.6,31,1,0,0
A003994,Carlos Ferreira,Male,20,Dominican Republic,DOM,North America,Triathlon,Multi,Summer,2020,2026,2,0,1,0,1,0,382,180,87,26.9,27,1,0,1
A003995,Nia Ferreira,Female,20,United States,USA,North America,Luge,Sliding,Winter,2006,2006,1,0,0,0,0,0,41,160,53,20.7,17,1,0,0
A003996,Yuki Dubois,Female,25,Switzerland,SUI,Europe,Fencing,Combat,Summer,1994,1998,1,0,1,0,1,0,167,158,78,31.2,30,0,0,0
A003997,Amina Smith,Female,33,Jamaica,JAM,North America,Football/Soccer,Team Ball,Summer,1996,2000,2,0,0,0,0,0,34,165,63,23.1,31,1,0,0
A003998,Erik Hansen,Male,27,Switzerland,SUI,Europe,Diving,Aquatics,Summer,2006,2018,3,1,0,1,2,0,455,173,81,27.1,28,1,0,0
A003999,Sophia Weber,Female,24,Lithuania,LTU,Europe,Biathlon Mixed Relay,Biathlon,Winter,2008,2012,1,0,0,1,1,0,478,163,71,26.7,37,1,0,0
A004000,Alinta Hansen,Female,23,France,FRA,Europe,Swimming,Aquatics,Summer,2016,2016,1,0,0,0,0,0,36,168,80,28.3,35,1,0,0
A004001,Jana Ferreira,Female,17,Colombia,COL,South America,Gymnastics,Gymnastics,Summer,1992,1996,2,0,1,0,1,0,160,151,46,20.2,26,0,0,0
A004002,Astrid Dubois,Female,25,Poland,POL,Europe,Water Polo,Aquatics,Summer,1996,1996,1,0,0,1,1,0,16,161,65,25.1,34,0,0,0
A004003,Takumi Volkov,Male,28,Czech Republic,CZE,Europe,Judo,Combat,Summer,2006,2010,1,0,1,2,3,0,4,175,72,23.5,22,1,0,0
A004004,Adaeze Patel,Female,33,Romania,ROU,Europe,Pentathlon,Multi,Summer,2014,2022,2,1,0,2,3,0,15,176,77,24.9,38,1,0,1
A004005,Elena Nakamura,Female,28,Australia,AUS,Oceania,Bobsled,Sliding,Winter,1998,2010,4,0,1,1,2,0,9,165,55,20.2,18,1,0,0
A004006,Oliver Shaikh,Male,23,Morocco,MAR,Africa,Cycling,Cycling,Summer,1998,2006,2,0,1,0,1,0,393,181,74,22.6,32,1,0,0
A004007,James Okonkwo,Male,26,Spain,ESP,Europe,Archery,Target,Summer,1996,1996,1,0,0,0,0,0,385,182,89,26.9,43,1,0,0
A004008,Elias Hernández,Male,23,Kenya,KEN,Africa,Diving,Aquatics,Summer,2006,2010,1,0,1,0,1,0,364,178,75,23.7,31,0,0,0
A004009,Hassan Shaikh,Male,27,Germany,GER,Europe,Speed Skating,Skating,Winter,1994,2002,3,0,0,1,1,0,85,176,85,27.4,23,1,0,0
A004010,Yuki Lindqvist,Female,21,Great Britain,GBR,Europe,Ski Jumping,Skiing,Winter,2008,2012,1,1,1,0,2,0,60,163,73,27.5,24,1,0,0
A004011,Hana Nakamura,Female,25,Finland,FIN,Europe,Judo,Combat,Summer,1994,1998,1,0,1,0,1,0,416,173,65,21.7,30,1,0,0
A004012,Astrid Smith,Female,21,Greece,GRE,Europe,Water Polo,Aquatics,Summer,2000,2004,2,0,1,0,1,0,72,173,68,22.7,23,0,0,0
A004013,James Tran,Male,30,United States,USA,North America,Rowing,Rowing,Summer,2010,2018,2,0,0,1,1,0,132,183,73,21.8,22,1,0,0
A004014,Sydney Dubois,Female,34,Thailand,THA,Asia,Shooting,Shooting,Summer,2012,2012,1,0,1,1,2,0,467,172,63,21.3,44,1,0,0
A004015,Hugo Weber,Male,18,Slovenia,SLO,Europe,Cycling,Cycling,Summer,2018,2022,1,0,1,0,1,0,58,177,70,22.3,30,0,0,1
A004016,Megan Lindqvist,Female,24,Uganda,UGA,Africa,Shooting,Shooting,Summer,2018,2022,1,0,1,0,1,0,8,170,54,18.7,27,1,0,1
A004017,Astrid Ngozi,Female,26,Cuba,CUB,North America,Ski Jumping,Skiing,Winter,2006,2010,2,1,0,0,1,0,480,164,70,26.0,29,1,0,0
A004018,Mia Volkov,Female,23,Slovakia,SVK,Europe,Athletics,Track & Field,Summer,2016,2016,1,1,1,0,2,0,1,166,66,24.0,21,1,0,0
A004019,Lukas Patel,Male,33,Azerbaijan,AZE,Europe/Asia,Judo,Combat,Summer,2000,2004,2,0,0,0,0,0,348,185,89,26.0,25,1,0,0
A004020,Amara Yıldız,Male,19,Uganda,UGA,Africa,Figure Skating,Skating,Winter,1992,2004,3,2,1,1,4,0,164,170,71,24.6,31,1,0,0
A004021,Nia Zhang,Female,21,Georgia,GEO,Europe/Asia,Tennis,Racquet,Summer,2006,2006,1,0,2,0,2,0,301,166,52,18.9,22,1,0,0
A004022,Yuna Volkov,Female,38,Sweden,SWE,Europe,Handball,Team Ball,Summer,2006,2014,2,2,1,0,3,0,23,175,68,22.2,38,1,0,0
A004023,Théo Adenike,Male,26,North Korea,PRK,Asia,Sailing,Water,Summer,2018,2026,2,1,0,0,1,0,368,173,67,22.4,43,1,0,1
A004024,Erik Weber,Male,27,Mongolia,MGL,Asia,Athletics,Track & Field,Summer,2022,2022,1,0,0,1,1,0,110,183,71,21.2,29,1,0,1
A004025,Arjun Silva,Male,23,Switzerland,SUI,Europe,Basketball,Team Ball,Summer,1992,2000,3,0,1,0,1,0,181,201,101,25.0,45,0,0,0
A004026,Kai Tran,Male,24,Mexico,MEX,North America,Triathlon,Multi,Summer,2010,2014,1,0,0,1,1,0,148,179,71,22.2,22,0,0,0
A004027,Jakub Volkov,Male,20,Slovakia,SVK,Europe,Handball,Team Ball,Summer,1996,1996,1,0,0,0,0,0,134,184,80,23.6,28,1,0,0
A004028,Carlos Yıldız,Male,30,Austria,AUT,Europe,Badminton,Racquet,Summer,2016,2020,2,0,0,2,2,0,6,167,88,31.6,10,1,0,1
A004029,Léa Shaikh,Female,23,Mexico,MEX,North America,Breakdancing,Urban,Summer,1998,2002,1,0,0,1,1,0,210,168,54,19.1,30,1,0,0
A004030,Diego Adenike,Male,27,Argentina,ARG,South America,Shooting,Shooting,Summer,2000,2000,1,0,0,1,1,0,39,180,72,22.2,23,1,0,0
A004031,Priya Ngozi,Female,25,Azerbaijan,AZE,Europe/Asia,Fencing,Combat,Summer,1994,1998,1,0,2,0,2,0,106,164,62,23.1,31,1,0,0
A004032,Jade Ali,Female,25,Belarus,BLR,Europe,Surfing,Other,Summer,1992,1992,1,0,0,0,0,0,16,168,52,18.4,39,1,0,0
A004033,Emma Johnson,Female,26,Jamaica,JAM,North America,Skateboarding,Urban,Summer,2014,2014,1,0,0,0,0,0,3,167,68,24.4,30,1,0,0
A004034,Jakub Okonkwo,Male,27,Philippines,PHI,Asia,Football/Soccer,Team Ball,Summer,2002,2010,2,1,0,1,2,0,4,164,80,29.7,18,1,0,0
A004035,Hugo Ali,Male,27,Mongolia,MGL,Asia,Taekwondo,Combat,Summer,2018,2022,1,0,1,0,1,0,236,185,81,23.7,33,1,0,1
A004036,Elena Adenike,Female,25,Jamaica,JAM,North America,Golf,Other,Summer,2020,2020,1,0,0,0,0,0,35,166,84,30.5,24,0,0,0
A004037,Matteo Zhang,Male,24,South Africa,RSA,Africa,Surfing,Other,Summer,2002,2006,1,0,0,1,1,0,3,179,82,25.6,36,0,0,0
A004038,Hana Hernández,Female,45,Indonesia,INA,Asia,Equestrian,Other,Summer,1992,1992,1,1,0,0,1,0,172,168,60,21.3,28,0,0,0
A004039,Hassan Johnson,Male,25,Italy,ITA,Europe,Breakdancing,Urban,Summer,2018,2018,1,0,0,0,0,0,254,172,88,29.7,35,1,0,0
A004040,Zara Patel,Female,28,Czech Republic,CZE,Europe,Swimming,Aquatics,Summer,2010,2022,3,2,0,1,3,0,17,167,64,22.9,34,1,0,1
A004041,Carlos Okonkwo,Male,36,Great Britain,GBR,Europe,Swimming,Aquatics,Summer,2020,2020,1,0,0,1,1,0,465,176,78,25.2,20,1,0,1
A004042,Naomi Silva,Female,21,North Korea,PRK,Asia,Gymnastics,Gymnastics,Summer,2016,2024,3,1,1,0,2,0,89,160,61,23.8,30,1,0,1
A004043,Elena Ferreira,Female,27,Brazil,BRA,South America,Alpine Skiing,Skiing,Winter,2014,2014,1,0,0,0,0,0,14,151,71,31.1,18,0,0,0
A004044,James Hernández,Male,15,Netherlands,NED,Europe,Golf,Other,Summer,2000,2000,1,0,0,0,0,0,3,171,90,30.8,22,0,0,0
A004045,James Zhang,Male,25,Japan,JPN,Asia,Canoe/Kayak,Water,Summer,2022,2022,1,0,0,2,2,0,76,179,67,20.9,20,1,0,1
A004046,Anita Okonkwo,Female,25,Armenia,ARM,Europe/Asia,Handball,Team Ball,Summer,1998,2006,2,1,1,1,3,0,189,166,61,22.1,17,1,0,0
A004047,Jade Hansen,Female,35,Colombia,COL,South America,Volleyball,Team Ball,Summer,1998,2006,2,1,0,0,1,0,20,161,63,24.3,10,0,0,0
A004048,Adaeze Yıldız,Female,30,Lithuania,LTU,Europe,Tennis,Racquet,Summer,1998,2002,1,0,1,1,2,0,238,153,49,20.9,10,1,0,0
A004049,Valentina Lindqvist,Female,24,South Korea,KOR,Asia,Bobsled,Sliding,Winter,2014,2018,2,0,0,0,0,0,309,162,65,24.8,29,1,0,0
A004050,Sipho Lindqvist,Male,21,Belarus,BLR,Europe,Diving,Aquatics,Summer,1996,2000,2,0,0,0,0,0,64,176,100,32.3,27,0,0,0
A004051,Oliver Weber,Male,34,Germany,GER,Europe,Sport Climbing,Urban,Summer,2012,2012,1,0,0,2,2,0,297,185,87,25.4,29,1,0,0
A004052,Hugo Weber,Male,29,Brazil,BRA,South America,Breakdancing,Urban,Summer,2006,2006,1,1,0,0,1,0,25,169,73,25.6,28,0,0,0
A004053,Sydney Sørensen,Female,18,Indonesia,INA,Asia,Gymnastics,Gymnastics,Summer,1996,2008,4,3,0,1,4,0,305,160,47,18.4,34,1,0,0
A004054,Adrian Johnson,Male,17,Belgium,BEL,Europe,Gymnastics,Gymnastics,Summer,2010,2010,1,0,0,0,0,0,155,165,62,22.8,25,1,0,0
A004055,Adaeze Zhang,Female,18,Mongolia,MGL,Asia,Gymnastics,Gymnastics,Summer,2002,2010,2,1,0,0,1,0,266,162,57,21.7,22,1,0,0
A004056,Pietro Johnson,Male,29,Greece,GRE,Europe,Skateboarding,Urban,Summer,2014,2014,1,0,0,0,0,0,14,183,78,23.3,36,1,0,0
A004057,Théo Petrov,Male,20,Latvia,LAT,Europe,Ice Hockey,Ice Sports,Winter,1992,1992,1,0,0,0,0,0,60,174,68,22.5,27,0,0,0
A004058,Naomi Rossi,Female,28,Kazakhstan,KAZ,Asia,Nordic Combined,Skiing,Winter,1998,1998,1,0,0,0,0,0,48,159,72,28.5,26,1,0,0
A004059,Noa Sørensen,Male,34,Mexico,MEX,North America,Equestrian,Other,Summer,2002,2006,1,0,0,0,0,0,482,167,72,25.8,22,1,0,0
A004060,Kai Rossi,Male,21,North Korea,PRK,Asia,Sailing,Water,Summer,1996,1996,1,0,0,1,1,0,295,167,83,29.8,26,1,0,0
A004061,Théo Lindqvist,Male,27,Finland,FIN,Europe,Water Polo,Aquatics,Summer,1996,2004,3,1,0,0,1,0,186,173,81,27.1,32,1,0,0
A004062,Erik Nakamura,Male,25,Turkey,TUR,Europe/Asia,Table Tennis,Racquet,Summer,1996,1996,1,0,0,0,0,0,3,174,65,21.5,20,1,0,0
A004063,Fatima Patel,Female,23,Colombia,COL,South America,Cross-Country Skiing,Skiing,Winter,1998,2002,2,0,1,1,2,0,113,175,66,21.6,11,1,0,0
A004064,Olivia Björk,Female,30,Finland,FIN,Europe,Skeleton,Sliding,Winter,2000,2000,1,0,0,1,1,0,22,165,59,21.7,25,0,0,0
A004065,Liam Silva,Male,24,Czech Republic,CZE,Europe,Badminton,Racquet,Summer,2006,2006,1,1,0,0,1,0,40,170,87,30.1,33,1,0,0
A004066,Adaeze Petrov,Female,21,Netherlands,NED,Europe,Short Track,Skating,Winter,2004,2008,1,0,0,1,1,0,28,159,50,19.8,19,1,0,0
A004067,Marco Ferreira,Male,24,Argentina,ARG,South America,Water Polo,Aquatics,Summer,2022,2026,1,0,0,0,0,0,3,188,83,23.5,38,1,0,0
A004068,Priya Kim,Female,18,Japan,JPN,Asia,Snowboard,Snowboard,Winter,2010,2014,2,1,0,2,3,0,17,158,67,26.8,26,1,0,0
A004069,Léa Hansen,Female,28,Cuba,CUB,North America,Bobsled,Sliding,Winter,2018,2026,3,1,0,0,1,0,36,170,65,22.5,35,1,0,1
A004070,Léa Sørensen,Female,29,Spain,ESP,Europe,Swimming,Aquatics,Summer,2004,2004,1,0,0,0,0,0,85,179,66,20.6,33,0,0,0
A004071,Hana Björk,Female,31,Latvia,LAT,Europe,Sport Climbing,Urban,Summer,2000,2004,2,0,0,0,0,0,8,172,77,26.0,37,0,0,0
A004072,Wei Rossi,Female,26,Slovenia,SLO,Europe,Basketball,Team Ball,Summer,1996,2000,2,0,1,0,1,0,341,205,83,19.8,26,1,0,0
A004073,Naomi Björk,Female,21,Armenia,ARM,Europe/Asia,Snowboard,Snowboard,Winter,1996,2000,1,0,1,0,1,0,5,165,79,29.0,13,0,0,0
A004074,Sasha Osei,Female,27,Belgium,BEL,Europe,Taekwondo,Combat,Summer,2018,2022,1,0,0,1,1,0,109,161,57,22.0,31,1,0,1
A004075,Anita Kim,Female,30,Dominican Republic,DOM,North America,Skateboarding,Urban,Summer,2000,2000,1,0,0,0,0,0,200,162,68,25.9,23,0,0,0
A004076,Jade Martínez,Female,18,Finland,FIN,Europe,Speed Skating,Skating,Winter,2010,2010,1,0,0,0,0,0,163,165,60,22.0,40,1,0,0
A004077,Jakub Weber,Male,29,France,FRA,Europe,Football/Soccer,Team Ball,Summer,2006,2014,2,0,1,0,1,0,495,182,82,24.8,32,1,0,0
A004078,Nia Weber,Female,25,Thailand,THA,Asia,Snowboard,Snowboard,Winter,2006,2010,2,1,0,3,4,0,373,184,64,18.9,33,1,0,0
A004079,Oliver Shaikh,Male,39,North Korea,PRK,Asia,Curling,Ice Sports,Winter,1996,2008,3,2,1,0,3,0,31,178,73,23.0,23,1,0,0
A004080,Valentina Rossi,Female,25,South Africa,RSA,Africa,Canoe/Kayak,Water,Summer,2002,2014,3,0,0,2,2,0,53,168,63,22.3,46,1,0,0
A004081,Hassan Zhang,Male,29,Argentina,ARG,South America,Rugby Sevens,Team Ball,Summer,2002,2014,3,1,0,0,1,0,193,188,68,19.2,26,1,0,0
A004082,Fatima Hernández,Female,32,Mexico,MEX,North America,Archery,Target,Summer,1998,2002,1,0,0,0,0,0,154,153,65,27.8,27,0,0,0
A004083,Rafael Kumar,Male,28,Bahrain,BRN,Asia,Speed Skating,Skating,Winter,2014,2014,1,0,2,0,2,0,367,177,91,29.0,45,1,0,0
A004084,Wei Petrov,Female,27,Belgium,BEL,Europe,Tennis,Racquet,Summer,2008,2008,1,0,0,0,0,0,334,172,51,17.2,40,0,0,0
A004085,Erik Osei,Male,25,United States,USA,North America,Handball,Team Ball,Summer,2020,2026,2,1,0,1,2,0,18,188,81,22.9,45,1,0,1
A004086,Matteo García,Male,28,Switzerland,SUI,Europe,Skateboarding,Urban,Summer,1992,1996,2,0,0,2,2,0,80,161,83,32.0,34,1,0,0
A004087,Adrian Björk,Male,28,China,CHN,Asia,Taekwondo,Combat,Summer,1992,1992,1,0,0,0,0,0,2,172,67,22.6,32,1,0,0
A004088,Yuki Silva,Male,18,South Africa,RSA,Africa,Judo,Combat,Summer,1994,1994,1,0,0,0,0,0,116,190,75,20.8,38,1,0,0
A004089,Jana Tran,Female,25,Azerbaijan,AZE,Europe/Asia,Handball,Team Ball,Summer,2022,2026,1,0,2,1,3,1,434,171,72,24.6,21,1,0,1
A004090,Priya García,Female,26,Japan,JPN,Asia,Ice Hockey,Ice Sports,Winter,2014,2022,3,0,0,1,1,0,16,159,67,26.5,20,1,0,1
A004091,Lukas Nakamura,Male,26,Romania,ROU,Europe,Hockey (Field),Team Ball,Summer,2022,2026,1,0,1,1,2,0,123,182,84,25.4,20,1,0,1
A004092,Jade Ngozi,Female,23,Mongolia,MGL,Asia,Breakdancing,Urban,Summer,2014,2018,1,0,0,0,0,0,101,157,64,26.0,40,1,0,0
A004093,Sydney Ngozi,Female,33,Ethiopia,ETH,Africa,Athletics,Track & Field,Summer,2004,2008,2,0,1,2,3,0,396,169,74,25.9,10,1,0,0
A004094,Omar Martínez,Male,29,Armenia,ARM,Europe/Asia,Handball,Team Ball,Summer,1992,2004,4,1,1,1,3,0,75,177,83,26.5,27,1,0,0
A004095,Marco Martínez,Male,35,France,FRA,Europe,Ski Jumping,Skiing,Winter,2014,2018,2,0,0,3,3,0,149,175,75,24.5,20,1,0,0
A004096,Léa Petrov,Female,19,Iran,IRI,Asia,Canoe/Kayak,Water,Summer,2008,2008,1,0,0,1,1,0,228,172,70,23.7,26,0,0,0
A004097,Yuki Björk,Female,21,Japan,JPN,Asia,Speed Skating,Skating,Winter,2008,2012,1,1,0,0,1,0,164,169,61,21.4,25,1,0,0
A004098,Lukas Okonkwo,Male,29,Bahrain,BRN,Asia,Handball,Team Ball,Summer,2014,2018,1,0,0,0,0,0,454,175,76,24.8,32,0,0,0
A004099,Sophia Martínez,Female,23,North Korea,PRK,Asia,Wrestling,Combat,Summer,1994,1994,1,1,1,0,2,0,499,169,47,16.5,36,1,0,0
A004100,James Osei,Male,25,Ukraine,UKR,Europe,Rugby Sevens,Team Ball,Summer,1996,2000,2,1,1,2,4,1,45,195,69,18.1,26,1,0,0
A004101,Hassan Zhang,Male,21,Jamaica,JAM,North America,Table Tennis,Racquet,Summer,1994,2006,3,1,0,0,1,0,171,162,77,29.3,21,0,0,0
A004102,Léa Tran,Female,32,Netherlands,NED,Europe,Football/Soccer,Team Ball,Summer,2006,2006,1,1,2,1,4,0,253,165,65,23.9,25,1,0,0
A004103,Sasha Patel,Female,33,Norway,NOR,Europe,Freestyle Skiing,Skiing,Winter,2022,2026,2,1,2,1,4,0,5,168,56,19.8,34,1,0,1
A004104,Hana Shaikh,Female,28,Philippines,PHI,Asia,Archery,Target,Summer,2012,2012,1,0,1,0,1,0,385,175,66,21.6,35,1,0,0
A004105,Sasha Yıldız,Female,24,Lithuania,LTU,Europe,Pentathlon,Multi,Summer,2014,2014,1,1,1,1,3,1,116,156,51,21.0,35,1,0,0
A004106,Valentina Björk,Female,27,Hungary,HUN,Europe,Hockey (Field),Team Ball,Summer,2012,2020,3,0,2,1,3,0,345,173,64,21.4,30,1,0,1
A004107,Valentina Kumar,Female,23,South Korea,KOR,Asia,Gymnastics,Gymnastics,Summer,2018,2022,1,0,0,0,0,0,450,160,45,17.6,33,0,0,0
A004108,Wei Hernández,Female,29,Bahrain,BRN,Asia,Weightlifting,Strength,Summer,1992,1996,2,0,0,0,0,0,322,164,77,28.6,30,1,0,0
A004109,Liam Osei,Male,21,Japan,JPN,Asia,Canoe/Kayak,Water,Summer,2006,2018,3,1,1,3,5,0,116,185,72,21.0,23,1,0,0
A004110,Diego Nakamura,Male,34,Canada,CAN,North America,Sport Climbing,Urban,Summer,1996,2000,2,1,0,0,1,0,22,182,77,23.2,29,1,0,0
A004111,Amina Okonkwo,Female,37,Jamaica,JAM,North America,Weightlifting,Strength,Summer,1992,2000,3,3,0,0,3,0,466,151,71,31.1,35,1,0,0
A004112,Mia Kim,Female,20,Slovakia,SVK,Europe,Skateboarding,Urban,Summer,2022,2026,1,0,1,0,1,0,57,162,63,24.0,33,1,0,1
A004113,Sasha Hernández,Female,31,India,IND,Asia,Biathlon,Biathlon,Winter,2010,2022,4,1,0,0,1,0,39,179,79,24.7,21,1,1,1
A004114,Nia Lindqvist,Female,28,Slovakia,SVK,Europe,Badminton,Racquet,Summer,2014,2022,2,1,1,1,3,0,43,164,78,29.0,30,1,0,1
A004115,Leon Patel,Male,21,Slovenia,SLO,Europe,Short Track,Skating,Winter,2022,2026,2,1,0,0,1,0,59,189,79,22.1,29,0,0,1
A004116,Sydney Petrov,Female,29,Argentina,ARG,South America,Hockey (Field),Team Ball,Summer,2008,2008,1,0,0,0,0,0,351,166,73,26.5,24,0,0,0
A004117,Astrid Silva,Female,19,Poland,POL,Europe,Badminton,Racquet,Summer,2022,2026,1,0,0,1,1,0,398,175,65,21.2,22,0,0,1
A004118,Sven Rossi,Male,28,Romania,ROU,Europe,Luge,Sliding,Winter,2000,2000,1,0,1,0,1,0,54,171,76,26.0,38,0,0,0
A004119,Fatima Martínez,Female,40,Kenya,KEN,Africa,Equestrian,Other,Summer,1998,2010,3,0,1,0,1,0,26,166,62,22.5,44,1,0,0
A004120,Rafael Silva,Male,23,Poland,POL,Europe,Wrestling,Combat,Summer,2022,2022,1,0,1,0,1,0,452,167,86,30.8,30,0,0,1
A004121,Hassan Ali,Male,18,Slovakia,SVK,Europe,Athletics,Track & Field,Summer,2020,2026,2,2,0,0,2,0,335,176,78,25.2,30,1,0,1
A004122,Lukas Martínez,Male,32,Romania,ROU,Europe,Sport Climbing,Urban,Summer,2000,2000,1,0,1,0,1,0,324,188,85,24.0,15,1,0,0
A004123,Kwame Tran,Male,28,Austria,AUT,Europe,Skateboarding,Urban,Summer,2000,2012,4,1,4,1,6,0,112,182,80,24.2,22,1,0,0
A004124,Erik Björk,Male,24,Estonia,EST,Europe,Taekwondo,Combat,Summer,2004,2004,1,1,0,0,1,0,34,187,87,24.9,16,0,0,0
A004125,Wei Smith,Male,18,Mexico,MEX,North America,Breakdancing,Urban,Summer,1994,1994,1,1,0,0,1,0,10,175,79,25.8,24,1,0,0
A004126,Fernanda Tran,Female,19,China,CHN,Asia,Triathlon,Multi,Summer,1992,1996,2,0,0,0,0,0,70,168,51,18.1,27,1,0,0
A004127,Carlos Martínez,Male,28,Argentina,ARG,South America,Triathlon,Multi,Summer,1996,1996,1,0,0,0,0,0,35,184,71,21.0,36,0,0,0
A004128,Wei Lindqvist,Male,22,Croatia,CRO,Europe,Gymnastics,Gymnastics,Summer,2010,2018,2,1,1,0,2,0,6,169,69,24.2,31,1,0,0
A004129,Sydney Björk,Female,28,Belgium,BEL,Europe,Skateboarding,Urban,Summer,2002,2010,2,2,0,0,2,0,14,166,66,24.0,22,1,0,0
A004130,Nia Sørensen,Female,22,Ukraine,UKR,Europe,Rugby Sevens,Team Ball,Summer,2018,2018,1,0,1,0,1,0,168,169,68,23.8,30,0,0,0
A004131,Lukas Sørensen,Male,26,Ethiopia,ETH,Africa,Basketball,Team Ball,Summer,2006,2018,3,1,0,2,3,0,59,196,103,26.8,21,1,0,0
A004132,Ingrid Petrov,Female,26,Georgia,GEO,Europe/Asia,Biathlon,Biathlon,Winter,2006,2010,2,0,0,0,0,0,26,158,56,22.4,28,0,0,0
A004133,Sipho Björk,Male,38,Romania,ROU,Europe,Surfing,Other,Summer,2018,2022,1,0,0,0,0,0,4,179,80,25.0,26,1,0,0
A004134,Fatima Müller,Female,23,Uganda,UGA,Africa,Volleyball,Team Ball,Summer,1994,1994,1,0,0,0,0,0,130,172,62,21.0,19,1,0,0
A004135,Omar Tran,Male,22,Mexico,MEX,North America,Boxing,Combat,Summer,2010,2014,1,0,0,1,1,0,401,179,61,19.0,26,0,0,0
A004136,Liam Silva,Male,30,Australia,AUS,Oceania,Tennis,Racquet,Summer,2010,2018,2,0,0,0,0,0,9,190,80,22.2,35,1,0,0
A004137,Emma Nakamura,Female,25,China,CHN,Asia,Speed Skating,Skating,Winter,1994,1998,2,2,0,1,3,0,396,171,64,21.9,31,1,0,0
A004138,Hugo Sørensen,Male,25,South Africa,RSA,Africa,Snowboard,Snowboard,Winter,1998,1998,1,0,0,0,0,0,9,175,77,25.1,28,1,0,0
A004139,Olivia Martínez,Female,29,Philippines,PHI,Asia,Surfing,Other,Summer,2002,2006,1,0,1,1,2,0,67,172,69,23.3,28,1,0,0
A004140,Oliver Johnson,Male,25,Brazil,BRA,South America,Alpine Skiing,Skiing,Winter,2002,2010,3,1,0,0,1,0,254,183,63,18.8,36,0,0,0
A004141,Ingrid Osei,Female,34,South Korea,KOR,Asia,Athletics,Track & Field,Summer,2000,2004,2,0,0,0,0,0,161,171,59,20.2,24,0,0,0
A004142,Wei Ali,Male,27,Georgia,GEO,Europe/Asia,Triathlon,Multi,Summer,2022,2022,1,1,0,2,3,0,153,175,64,20.9,36,1,0,1
A004143,Elias Okonkwo,Male,31,New Zealand,NZL,Oceania,Rowing,Rowing,Summer,1994,1998,1,1,0,0,1,0,55,185,80,23.4,33,1,0,0
A004144,Astrid Kim,Female,22,Australia,AUS,Oceania,Surfing,Other,Summer,1994,1998,1,0,0,0,0,0,24,164,78,29.0,40,1,0,0
A004145,Lukas Patel,Male,17,Ukraine,UKR,Europe,Figure Skating,Skating,Winter,2020,2026,2,0,0,1,1,0,358,179,73,22.8,30,1,0,1
A004146,Matteo García,Male,25,Greece,GRE,Europe,Nordic Combined,Skiing,Winter,2022,2026,2,0,0,1,1,0,361,175,64,20.9,19,0,0,1
A004147,Nia Kumar,Female,24,Canada,CAN,North America,Water Polo,Aquatics,Summer,2020,2024,2,0,1,0,1,0,13,165,63,23.1,30,1,0,1
A004148,Hana Hansen,Female,30,Great Britain,GBR,Europe,Canoe/Kayak,Water,Summer,1994,2002,2,0,1,1,2,0,2,171,73,25.0,37,1,0,0
A004149,Lukas Hansen,Male,26,Iran,IRI,Asia,Swimming,Aquatics,Summer,2006,2006,1,1,2,0,3,0,121,179,56,17.5,23,1,0,0
A004150,Oliver Weber,Male,30,New Zealand,NZL,Oceania,Sailing,Water,Summer,2000,2000,1,0,0,0,0,0,5,172,63,21.3,27,1,0,0
A004151,Matteo Dubois,Male,26,Romania,ROU,Europe,Skateboarding,Urban,Summer,2012,2012,1,1,0,0,1,0,317,179,84,26.2,17,0,0,0
A004152,Noah Johnson,Male,41,Poland,POL,Europe,Curling,Ice Sports,Winter,2000,2000,1,0,0,1,1,0,63,174,79,26.1,33,1,0,0
A004153,Takumi Johnson,Male,26,Czech Republic,CZE,Europe,Pentathlon,Multi,Summer,1996,1996,1,0,2,0,2,0,87,178,72,22.7,33,1,0,0
A004154,Yuna Osei,Female,28,India,IND,Asia,Canoe/Kayak,Water,Summer,2012,2012,1,1,0,0,1,0,295,166,55,20.0,22,1,0,0
