race_id,season,circuit_id,lap_number,driver,lap_time_s,sector1_s,sector2_s,sector3_s,tyre_compound,tyre_age_laps,drs_active,speed_trap_kmh,is_pit_lap
R00315,2025,baku,11,Max Verstappen,85.691,23.98,32.52,29.191,Medium,11,1,328.5,0
R00315,2025,baku,16,Max Verstappen,86.474,24.358,32.796,29.32,Medium,16,1,325.8,0
R00315,2025,baku,21,Max Verstappen,86.778,24.429,32.965,29.384,Medium,21,1,331.1,0
R00315,2025,baku,26,Max Verstappen,84.408,23.711,32.092,28.605,Medium,1,1,324.9,0
R00315,2025,baku,31,Max Verstappen,85.238,23.861,32.385,28.992,Medium,6,1,311.7,0
R00315,2025,baku,36,Max Verstappen,85.996,24.104,32.603,29.289,Medium,11,1,326.4,0
R00315,2025,baku,41,Max Verstappen,86.238,24.116,32.799,29.323,Medium,16,1,344.1,0
R00315,2025,baku,46,Max Verstappen,86.786,24.258,32.98,29.548,Medium,21,1,319.8,0
R00315,2025,baku,51,Max Verstappen,84.406,23.555,32.078,28.773,Medium,1,1,338.5,0
R00049,2012,bahrain,1,Lando Norris,80.798,22.704,30.78,27.314,Hard,1,0,327.7,0
R00049,2012,bahrain,6,Lando Norris,81.278,22.705,30.815,27.758,Hard,6,1,326.6,0
R00049,2012,bahrain,11,Lando Norris,81.867,22.982,31.142,27.743,Hard,11,1,322.4,0
R00049,2012,bahrain,16,Lando Norris,82.699,23.165,31.417,28.117,Hard,16,1,352.4,0
R00049,2012,bahrain,21,Lando Norris,83.31,23.377,31.534,28.399,Hard,21,1,318.1,0
R00049,2012,bahrain,26,Lando Norris,80.977,22.714,30.805,27.458,Soft,1,1,330.6,0
R00049,2012,bahrain,31,Lando Norris,81.516,22.945,30.863,27.708,Soft,6,1,354.6,0
R00049,2012,bahrain,36,Lando Norris,81.983,22.954,31.117,27.912,Soft,11,1,317.3,0
R00049,2012,bahrain,41,Lando Norris,82.885,23.243,31.508,28.134,Soft,16,1,334.9,0
R00049,2012,bahrain,46,Lando Norris,83.225,23.318,31.664,28.243,Soft,21,1,322.8,0
R00049,2012,bahrain,51,Lando Norris,80.866,22.643,30.71,27.513,Soft,1,1,328.6,0
R00049,2012,bahrain,56,Lando Norris,81.301,22.756,30.899,27.646,Soft,6,1,319.6,0
R00090,2014,abu_dhabi,1,Lewis Hamilton,77.607,21.77,29.577,26.26,Medium,1,0,343.1,0
R00090,2014,abu_dhabi,6,Lewis Hamilton,78.374,21.962,29.754,26.658,Medium,6,1,343.6,0
R00090,2014,abu_dhabi,11,Lewis Hamilton,78.722,21.957,29.893,26.872,Medium,11,1,340.8,0
R00090,2014,abu_dhabi,16,Lewis Hamilton,79.645,22.223,30.277,27.145,Medium,16,1,324.2,0
R00090,2014,abu_dhabi,21,Lewis Hamilton,79.718,22.301,30.337,27.08,Medium,21,1,340.1,0
R00090,2014,abu_dhabi,26,Lewis Hamilton,77.835,21.82,29.561,26.454,Hard,1,1,322.4,0
R00090,2014,abu_dhabi,31,Lewis Hamilton,78.616,22.024,29.89,26.702,Hard,6,1,350.5,0
R00090,2014,abu_dhabi,36,Lewis Hamilton,78.85,22.096,29.885,26.869,Hard,11,1,316.6,0
R00090,2014,abu_dhabi,41,Lewis Hamilton,79.535,22.295,30.169,27.071,Hard,16,1,332.7,0
R00090,2014,abu_dhabi,46,Lewis Hamilton,80.107,22.454,30.471,27.182,Hard,21,1,318.7,0
R00090,2014,abu_dhabi,51,Lewis Hamilton,77.974,21.882,29.636,26.456,Hard,1,1,329.1,0
R00090,2014,abu_dhabi,56,Lewis Hamilton,78.662,21.998,29.836,26.828,Hard,6,1,327.6,0
R00323,2026,bahrain,1,Lando Norris,73.101,20.357,27.81,24.934,Medium,1,0,318.8,0
R00323,2026,bahrain,6,Lando Norris,73.535,20.633,27.926,24.976,Medium,6,1,340.9,0
R00323,2026,bahrain,11,Lando Norris,74.132,20.768,28.204,25.16,Medium,11,1,333.1,0
R00323,2026,bahrain,16,Lando Norris,74.546,20.796,28.245,25.505,Medium,16,1,339.9,0
R00323,2026,bahrain,21,Lando Norris,75.328,21.103,28.603,25.622,Medium,21,1,325.1,0
R00323,2026,bahrain,26,Lando Norris,73.041,20.522,27.803,24.716,Soft,1,1,330.5,0
R00323,2026,bahrain,31,Lando Norris,73.65,20.637,27.933,25.08,Soft,6,1,334.6,0
R00323,2026,bahrain,36,Lando Norris,74.227,20.848,28.169,25.21,Soft,11,1,330.3,0
R00323,2026,bahrain,41,Lando Norris,75.074,21.076,28.506,25.492,Soft,16,1,318.7,0
R00323,2026,bahrain,46,Lando Norris,75.397,21.115,28.636,25.646,Soft,21,1,340.0,0
R00323,2026,bahrain,51,Lando Norris,73.023,20.356,27.788,24.879,Soft,1,1,340.7,0
R00323,2026,bahrain,56,Lando Norris,73.812,20.724,27.962,25.126,Soft,6,1,324.1,0
R00222,2021,monza,1,Lewis Hamilton,79.932,22.281,30.319,27.332,Soft,1,0,310.8,0
R00222,2021,monza,6,Lewis Hamilton,80.51,22.534,30.621,27.355,Soft,6,1,324.6,0
R00222,2021,monza,11,Lewis Hamilton,81.348,22.819,30.921,27.608,Soft,11,1,338.5,0
R00222,2021,monza,16,Lewis Hamilton,81.682,22.894,31.06,27.728,Soft,16,1,344.9,0
R00222,2021,monza,21,Lewis Hamilton,82.743,23.197,31.351,28.195,Soft,21,1,328.5,0
R00222,2021,monza,26,Lewis Hamilton,80.08,22.406,30.472,27.202,Soft,1,1,309.0,0
R00222,2021,monza,31,Lewis Hamilton,80.503,22.488,30.624,27.391,Soft,6,1,331.8,0
R00222,2021,monza,36,Lewis Hamilton,81.208,22.662,30.878,27.668,Soft,11,1,353.9,0
R00222,2021,monza,41,Lewis Hamilton,81.645,22.756,31.025,27.864,Soft,16,1,332.6,0
R00222,2021,monza,46,Lewis Hamilton,82.361,23.091,31.315,27.955,Soft,21,1,346.9,0
R00222,2021,monza,51,Lewis Hamilton,80.054,22.375,30.461,27.218,Soft,1,1,329.0,0
R00067,2013,bahrain,1,Charles Leclerc,89.518,25.068,33.995,30.455,Intermediate,1,0,332.4,0
R00067,2013,bahrain,6,Charles Leclerc,90.205,25.25,34.349,30.606,Intermediate,6,0,341.9,0
R00067,2013,bahrain,11,Charles Leclerc,91.053,25.533,34.652,30.868,Intermediate,11,0,334.8,0
R00067,2013,bahrain,16,Charles Leclerc,91.65,25.759,34.889,31.002,Intermediate,16,0,343.2,0
R00067,2013,bahrain,21,Charles Leclerc,92.302,25.827,35.062,31.413,Intermediate,21,0,332.7,0
R00067,2013,bahrain,26,Charles Leclerc,89.942,25.144,34.218,30.58,Soft,1,0,328.6,0
R00067,2013,bahrain,31,Charles Leclerc,90.203,25.326,34.28,30.597,Soft,6,0,334.4,0
R00067,2013,bahrain,36,Charles Leclerc,91.041,25.532,34.629,30.88,Soft,11,0,306.5,0
R00067,2013,bahrain,41,Charles Leclerc,91.755,25.713,34.847,31.195,Soft,16,0,348.6,0
R00067,2013,bahrain,46,Charles Leclerc,92.174,25.873,35.069,31.232,Soft,21,0,335.5,0
R00067,2013,bahrain,51,Charles Leclerc,89.57,25.096,34.019,30.455,Soft,1,0,331.0,0
R00067,2013,bahrain,56,Charles Leclerc,90.336,25.261,34.367,30.708,Soft,6,0,327.5,0
R00065,2013,hungary,1,Max Verstappen,89.187,24.958,33.969,30.26,Intermediate,1,0,341.1,0
R00065,2013,hungary,6,Max Verstappen,89.738,25.095,34.178,30.465,Intermediate,6,0,340.0,0
R00065,2013,hungary,11,Max Verstappen,90.358,25.253,34.329,30.776,Intermediate,11,0,325.3,0
R00065,2013,hungary,16,Max Verstappen,90.874,25.444,34.544,30.886,Intermediate,16,0,338.6,0
R00065,2013,hungary,21,Max Verstappen,91.609,25.574,34.864,31.171,Intermediate,21,0,321.9,0
R00065,2013,hungary,26,Max Verstappen,89.227,25.026,33.907,30.294,Intermediate,1,0,325.7,0
R00065,2013,hungary,31,Max Verstappen,89.841,25.169,34.207,30.465,Intermediate,6,0,326.2,0
R00065,2013,hungary,36,Max Verstappen,90.338,25.277,34.255,30.806,Intermediate,11,0,327.8,0
R00065,2013,hungary,41,Max Verstappen,91.016,25.494,34.566,30.956,Intermediate,16,0,326.0,0
R00065,2013,hungary,46,Max Verstappen,91.906,25.743,34.912,31.251,Intermediate,21,0,320.5,0
R00065,2013,hungary,51,Max Verstappen,89.18,24.909,33.883,30.388,Intermediate,1,0,330.7,0
R00065,2013,hungary,56,Max Verstappen,89.518,25.053,33.923,30.542,Intermediate,6,0,322.0,0
R00065,2013,hungary,61,Max Verstappen,90.486,25.385,34.374,30.727,Intermediate,11,0,329.4,0
R00065,2013,hungary,66,Max Verstappen,90.896,25.516,34.555,30.825,Intermediate,16,0,325.1,0
R00214,2021,monaco,1,Max Verstappen,82.941,23.142,31.497,28.302,Soft,1,0,322.4,0
R00214,2021,monaco,6,Max Verstappen,83.663,23.436,31.805,28.422,Soft,6,1,348.7,0
R00214,2021,monaco,11,Max Verstappen,84.181,23.599,32.152,28.43,Soft,11,1,340.0,0
R00214,2021,monaco,16,Max Verstappen,84.882,23.801,32.216,28.865,Soft,16,1,320.4,0
R00214,2021,monaco,21,Max Verstappen,85.543,23.871,32.511,29.161,Soft,21,1,332.8,0
R00214,2021,monaco,26,Max Verstappen,82.918,23.291,31.51,28.117,Soft,1,1,311.2,0
R00214,2021,monaco,31,Max Verstappen,83.51,23.38,31.671,28.459,Soft,6,1,345.5,0
R00214,2021,monaco,36,Max Verstappen,84.224,23.634,31.982,28.608,Medium,11,1,343.0,0
R00214,2021,monaco,41,Max Verstappen,84.659,23.643,32.145,28.871,Medium,16,1,306.6,0
R00214,2021,monaco,46,Max Verstappen,85.385,23.891,32.441,29.053,Medium,21,1,318.6,0
R00214,2021,monaco,51,Max Verstappen,82.992,23.282,31.662,28.048,Medium,1,1,324.3,0
R00214,2021,monaco,56,Max Verstappen,83.362,23.343,31.681,28.338,Medium,6,1,335.0,0
R00214,2021,monaco,61,Max Verstappen,84.298,23.664,32.019,28.615,Medium,11,1,334.0,0
R00214,2021,monaco,66,Max Verstappen,84.984,23.915,32.373,28.696,Medium,16,1,327.6,0
R00214,2021,monaco,71,Max Verstappen,85.354,23.853,32.421,29.08,Medium,21,1,311.6,0
R00214,2021,monaco,76,Max Verstappen,82.823,23.191,31.484,28.148,Medium,1,1,330.4,0
R00109,2016,bahrain,1,Lewis Hamilton,73.854,20.671,28.019,25.164,Medium,1,0,300.7,0
R00109,2016,bahrain,6,Lewis Hamilton,74.122,20.829,28.17,25.123,Medium,6,1,342.5,0
R00109,2016,bahrain,11,Lewis Hamilton,74.681,20.892,28.396,25.393,Medium,11,1,326.1,0
R00109,2016,bahrain,16,Lewis Hamilton,75.211,21.143,28.67,25.398,Medium,16,1,311.0,0
R00109,2016,bahrain,21,Lewis Hamilton,75.906,21.216,28.826,25.864,Medium,21,1,321.4,0
R00109,2016,bahrain,26,Lewis Hamilton,73.789,20.645,28.002,25.142,Soft,1,1,326.3,0
R00109,2016,bahrain,31,Lewis Hamilton,74.309,20.761,28.216,25.332,Soft,6,1,333.7,0
R00109,2016,bahrain,36,Lewis Hamilton,74.881,20.997,28.477,25.407,Soft,11,1,335.7,0
R00109,2016,bahrain,41,Lewis Hamilton,75.307,21.129,28.654,25.524,Soft,16,1,328.0,0
R00109,2016,bahrain,46,Lewis Hamilton,76.055,21.343,28.86,25.852,Soft,21,1,316.8,0
R00109,2016,bahrain,51,Lewis Hamilton,73.711,20.726,28.043,24.942,Soft,1,1,331.2,0
R00109,2016,bahrain,56,Lewis Hamilton,74.388,20.764,28.286,25.338,Soft,6,1,328.8,0
R00221,2021,zandvoort,1,Lewis Hamilton,74.672,20.863,28.388,25.421,Medium,1,0,345.5,0
R00221,2021,zandvoort,6,Lewis Hamilton,75.505,21.13,28.743,25.632,Medium,6,1,324.5,0
R00221,2021,zandvoort,11,Lewis Hamilton,75.981,21.139,28.86,25.982,Medium,11,1,340.6,0
R00221,2021,zandvoort,16,Lewis Hamilton,76.445,21.396,29.045,26.004,Medium,16,1,348.5,0
R00221,2021,zandvoort,21,Lewis Hamilton,77.008,21.503,29.223,26.282,Medium,21,1,323.0,0
R00221,2021,zandvoort,26,Lewis Hamilton,74.863,20.983,28.487,25.393,Medium,1,1,323.3,0
R00221,2021,zandvoort,31,Lewis Hamilton,75.467,21.184,28.658,25.625,Soft,6,1,338.7,0
R00221,2021,zandvoort,36,Lewis Hamilton,76.173,21.38,28.92,25.873,Soft,11,1,332.6,0
R00221,2021,zandvoort,41,Lewis Hamilton,76.384,21.429,28.974,25.981,Soft,16,1,345.4,0
R00221,2021,zandvoort,46,Lewis Hamilton,77.015,21.506,29.305,26.204,Soft,21,1,303.8,1
R00221,2021,zandvoort,51,Lewis Hamilton,74.753,20.882,28.401,25.47,Soft,1,1,333.6,0
R00221,2021,zandvoort,56,Lewis Hamilton,75.289,21.139,28.609,25.541,Soft,6,1,326.8,0
R00221,2021,zandvoort,61,Lewis Hamilton,75.803,21.188,28.754,25.861,Soft,11,1,332.6,0
R00221,2021,zandvoort,66,Lewis Hamilton,76.445,21.454,29.066,25.925,Soft,16,1,322.3,0
R00221,2021,zandvoort,71,Lewis Hamilton,76.838,21.503,29.158,26.177,Soft,21,1,315.7,0
R00077,2014,spain,1,Lewis Hamilton,87.696,24.55,33.329,29.817,Medium,1,0,328.1,0
R00077,2014,spain,6,Lewis Hamilton,88.219,24.672,33.609,29.938,Medium,6,1,337.7,0
R00077,2014,spain,11,Lewis Hamilton,89.016,24.911,33.835,30.27,Medium,11,1,322.5,0
R00077,2014,spain,16,Lewis Hamilton,89.516,25.062,33.96,30.494,Medium,16,1,327.6,0
R00077,2014,spain,21,Lewis Hamilton,90.121,25.188,34.209,30.724,Medium,21,1,335.3,0
R00077,2014,spain,26,Lewis Hamilton,87.415,24.482,33.258,29.675,Medium,1,1,305.4,0
R00077,2014,spain,31,Lewis Hamilton,88.125,24.678,33.512,29.935,Medium,6,1,334.8,0
R00077,2014,spain,36,Lewis Hamilton,88.92,24.919,33.843,30.158,Medium,11,1,341.0,0
R00077,2014,spain,41,Lewis Hamilton,89.572,25.039,34.023,30.51,Medium,16,1,333.7,0
R00077,2014,spain,46,Lewis Hamilton,90.255,25.253,34.268,30.734,Medium,21,1,339.1,0
R00077,2014,spain,51,Lewis Hamilton,87.591,24.46,33.321,29.81,Medium,1,1,308.4,0
R00077,2014,spain,56,Lewis Hamilton,88.062,24.657,33.444,29.961,Medium,6,1,327.9,0
R00077,2014,spain,61,Lewis Hamilton,88.733,24.832,33.753,30.148,Medium,11,1,339.4,0
R00077,2014,spain,66,Lewis Hamilton,89.526,25.051,34.022,30.453,Medium,16,1,335.2,0
R00302,2025,suzuka,1,Lando Norris,74.897,20.966,28.407,25.524,Medium,1,0,339.2,0
R00302,2025,suzuka,6,Lando Norris,75.213,21.091,28.563,25.559,Medium,6,1,334.6,0
R00302,2025,suzuka,11,Lando Norris,75.996,21.272,28.796,25.928,Medium,11,1,337.3,0
R00302,2025,suzuka,16,Lando Norris,76.888,21.526,29.175,26.187,Medium,16,1,325.5,0
R00302,2025,suzuka,21,Lando Norris,77.249,21.557,29.374,26.318,Medium,21,1,311.3,0
R00302,2025,suzuka,26,Lando Norris,75.15,20.996,28.591,25.563,Hard,1,1,325.2,0
R00302,2025,suzuka,31,Lando Norris,75.611,21.195,28.773,25.643,Hard,6,1,332.4,0
R00302,2025,suzuka,36,Lando Norris,75.851,21.175,28.878,25.798,Hard,11,1,340.2,0
R00302,2025,suzuka,41,Lando Norris,76.478,21.526,28.982,25.97,Hard,16,1,345.3,0
R00302,2025,suzuka,46,Lando Norris,77.259,21.611,29.339,26.309,Hard,21,1,315.0,0
R00302,2025,suzuka,51,Lando Norris,75.134,20.978,28.593,25.563,Hard,1,1,313.8,0
R00320,2025,las_vegas,1,Lando Norris,79.605,22.185,30.2,27.22,Medium,1,0,340.6,0
R00320,2025,las_vegas,6,Lando Norris,80.359,22.517,30.547,27.295,Medium,6,1,326.7,0
R00320,2025,las_vegas,11,Lando Norris,81.031,22.638,30.822,27.571,Medium,11,1,324.2,0
R00320,2025,las_vegas,16,Lando Norris,81.76,22.888,31.091,27.781,Medium,16,1,325.8,0
R00320,2025,las_vegas,21,Lando Norris,82.197,23.046,31.265,27.886,Soft,21,1,313.6,0
R00320,2025,las_vegas,26,Lando Norris,79.935,22.343,30.416,27.176,Soft,1,1,337.3,0
R00320,2025,las_vegas,31,Lando Norris,80.429,22.521,30.546,27.362,Soft,6,1,306.9,0
R00320,2025,las_vegas,36,Lando Norris,81.098,22.718,30.825,27.555,Soft,11,1,322.1,0
R00320,2025,las_vegas,41,Lando Norris,81.491,22.823,30.973,27.695,Soft,16,1,339.3,0
R00320,2025,las_vegas,46,Lando Norris,82.244,23.022,31.298,27.924,Soft,21,1,343.5,0
R00239,2022,austria,1,Lewis Hamilton,67.778,18.973,25.831,22.974,Medium,1,0,328.9,0
R00239,2022,austria,6,Lewis Hamilton,68.275,19.083,25.926,23.266,Medium,6,1,332.1,0
R00239,2022,austria,11,Lewis Hamilton,68.858,19.318,26.157,23.383,Medium,11,1,329.1,0
R00239,2022,austria,16,Lewis Hamilton,69.111,19.253,26.251,23.607,Medium,16,1,346.9,0
R00239,2022,austria,21,Lewis Hamilton,69.784,19.534,26.554,23.696,Medium,21,1,300.2,0
R00239,2022,austria,26,Lewis Hamilton,67.847,19.023,25.836,22.988,Medium,1,1,332.5,0
R00239,2022,austria,31,Lewis Hamilton,68.374,19.075,25.824,23.475,Medium,6,1,324.2,0
R00239,2022,austria,36,Lewis Hamilton,68.952,19.35,26.281,23.321,Medium,11,1,327.1,0
R00239,2022,austria,41,Lewis Hamilton,69.169,19.395,26.281,23.493,Medium,16,1,330.6,0
R00239,2022,austria,46,Lewis Hamilton,69.881,19.581,26.525,23.775,Medium,21,1,349.1,1
R00239,2022,austria,51,Lewis Hamilton,67.644,18.884,25.616,23.144,Medium,1,1,299.0,0
R00239,2022,austria,56,Lewis Hamilton,68.404,19.192,25.947,23.265,Medium,6,1,335.8,0
R00239,2022,austria,61,Lewis Hamilton,68.703,19.244,26.049,23.41,Medium,11,1,319.8,0
R00239,2022,austria,66,Lewis Hamilton,69.307,19.481,26.364,23.462,Medium,16,1,337.4,0
R00239,2022,austria,71,Lewis Hamilton,69.847,19.67,26.456,23.721,Medium,21,1,332.1,0
R00094,2015,bahrain,1,Lewis Hamilton,70.425,19.76,26.8,23.865,Medium,1,0,337.6,0
R00094,2015,bahrain,6,Lewis Hamilton,71.466,19.99,27.089,24.387,Medium,6,1,343.7,0
R00094,2015,bahrain,11,Lewis Hamilton,71.781,20.096,27.222,24.463,Medium,11,1,343.5,0
R00094,2015,bahrain,16,Lewis Hamilton,72.217,20.271,27.414,24.532,Medium,16,1,332.4,0
R00094,2015,bahrain,21,Lewis Hamilton,72.597,20.263,27.651,24.683,Medium,21,1,323.6,0
R00094,2015,bahrain,26,Lewis Hamilton,70.426,19.696,26.693,24.037,Soft,1,1,344.5,0
R00094,2015,bahrain,31,Lewis Hamilton,71.054,19.815,27.049,24.19,Soft,6,1,323.5,0
R00094,2015,bahrain,36,Lewis Hamilton,71.647,20.116,27.229,24.302,Soft,11,1,321.5,0
R00094,2015,bahrain,41,Lewis Hamilton,71.909,20.182,27.367,24.36,Soft,16,1,333.9,0
R00094,2015,bahrain,46,Lewis Hamilton,72.948,20.415,27.756,24.777,Soft,21,1,327.1,0
R00094,2015,bahrain,51,Lewis Hamilton,70.754,19.824,26.801,24.129,Soft,1,1,331.6,0
R00094,2015,bahrain,56,Lewis Hamilton,70.959,19.834,27.018,24.107,Soft,6,1,339.5,0
R00273,2023,las_vegas,1,Lewis Hamilton,71.774,20.21,27.248,24.316,Soft,1,0,320.0,0
R00273,2023,las_vegas,6,Lewis Hamilton,72.0,20.205,27.385,24.41,Soft,6,1,328.8,0
R00273,2023,las_vegas,11,Lewis Hamilton,72.796,20.36,27.577,24.859,Soft,11,1,324.3,0
R00273,2023,las_vegas,16,Lewis Hamilton,73.036,20.464,27.831,24.741,Soft,16,1,317.6,0
R00273,2023,las_vegas,21,Lewis Hamilton,73.768,20.616,28.073,25.079,Soft,21,1,348.2,0
R00273,2023,las_vegas,26,Lewis Hamilton,71.768,20.102,27.304,24.362,Soft,1,1,330.6,0
R00273,2023,las_vegas,31,Lewis Hamilton,72.097,20.234,27.378,24.485,Soft,6,1,324.1,0
R00273,2023,las_vegas,36,Lewis Hamilton,72.84,20.308,27.674,24.858,Soft,11,1,346.4,0
R00273,2023,las_vegas,41,Lewis Hamilton,73.241,20.55,27.848,24.843,Soft,16,1,341.1,0
R00273,2023,las_vegas,46,Lewis Hamilton,73.896,20.608,28.054,25.234,Soft,21,1,331.6,0
R00194,2020,spain,1,Lewis Hamilton,86.325,24.293,32.746,29.286,Intermediate,1,0,314.9,0
R00194,2020,spain,6,Lewis Hamilton,86.945,24.317,33.142,29.486,Intermediate,6,0,329.1,0
R00194,2020,spain,11,Lewis Hamilton,87.812,24.639,33.325,29.848,Intermediate,11,0,329.4,0
R00194,2020,spain,16,Lewis Hamilton,88.616,24.864,33.718,30.034,Intermediate,16,0,331.7,0
R00194,2020,spain,21,Lewis Hamilton,88.782,24.799,33.763,30.22,Intermediate,21,0,327.8,0
R00194,2020,spain,26,Lewis Hamilton,86.466,24.249,33.061,29.156,Intermediate,1,0,331.4,0
R00194,2020,spain,31,Lewis Hamilton,86.783,24.317,33.008,29.458,Intermediate,6,0,325.6,0
R00194,2020,spain,36,Lewis Hamilton,87.679,24.557,33.305,29.817,Intermediate,11,0,335.6,0
R00194,2020,spain,41,Lewis Hamilton,88.222,24.724,33.478,30.02,Intermediate,16,0,331.2,0
R00194,2020,spain,46,Lewis Hamilton,89.004,24.903,33.77,30.331,Intermediate,21,0,358.1,0
R00194,2020,spain,51,Lewis Hamilton,86.161,24.052,32.741,29.368,Intermediate,1,0,354.0,0
R00194,2020,spain,56,Lewis Hamilton,87.111,24.33,33.111,29.67,Intermediate,6,0,314.4,0
R00194,2020,spain,61,Lewis Hamilton,87.565,24.508,33.286,29.771,Intermediate,11,0,294.0,0
R00194,2020,spain,66,Lewis Hamilton,87.973,24.662,33.451,29.86,Intermediate,16,0,317.1,0
R00092,2015,bahrain,1,Lewis Hamilton,83.577,23.46,31.749,28.368,Soft,1,0,329.7,0
R00092,2015,bahrain,6,Lewis Hamilton,83.729,23.361,31.88,28.488,Soft,6,1,327.3,0
R00092,2015,bahrain,11,Lewis Hamilton,84.371,23.567,32.091,28.713,Soft,11,1,341.8,0
R00092,2015,bahrain,16,Lewis Hamilton,85.284,23.833,32.32,29.131,Soft,16,1,318.8,0
R00092,2015,bahrain,21,Lewis Hamilton,86.156,24.154,32.817,29.185,Soft,21,1,328.4,0
R00092,2015,bahrain,26,Lewis Hamilton,83.347,23.345,31.544,28.458,Hard,1,1,347.7,0
R00092,2015,bahrain,31,Lewis Hamilton,83.754,23.373,31.793,28.588,Hard,6,1,330.1,0
R00092,2015,bahrain,36,Lewis Hamilton,84.522,23.707,32.176,28.639,Hard,11,1,333.5,0
R00092,2015,bahrain,41,Lewis Hamilton,85.142,23.852,32.436,28.854,Hard,16,1,320.2,0
R00092,2015,bahrain,46,Lewis Hamilton,86.036,24.119,32.645,29.272,Hard,21,1,331.4,0
R00092,2015,bahrain,51,Lewis Hamilton,83.647,23.443,31.724,28.48,Hard,1,1,342.4,0
R00092,2015,bahrain,56,Lewis Hamilton,84.107,23.493,32.007,28.607,Hard,6,1,331.6,0
R00124,2016,bahrain,1,Lewis Hamilton,79.166,22.12,30.115,26.931,Hard,1,0,337.6,0
R00124,2016,bahrain,6,Lewis Hamilton,79.322,22.143,30.085,27.094,Hard,6,1,333.8,0
R00124,2016,bahrain,11,Lewis Hamilton,80.189,22.364,30.458,27.367,Hard,11,1,324.9,0
R00124,2016,bahrain,16,Lewis Hamilton,80.868,22.676,30.777,27.415,Hard,16,1,321.9,0
R00124,2016,bahrain,21,Lewis Hamilton,81.539,22.892,30.956,27.691,Hard,21,1,326.0,0
R00124,2016,bahrain,26,Lewis Hamilton,78.945,22.083,29.938,26.924,Medium,1,1,338.9,0
R00124,2016,bahrain,31,Lewis Hamilton,79.558,22.268,30.29,27.0,Medium,6,1,324.0,0
R00124,2016,bahrain,36,Lewis Hamilton,80.193,22.44,30.527,27.226,Medium,11,1,341.1,0
R00124,2016,bahrain,41,Lewis Hamilton,80.824,22.665,30.741,27.418,Medium,16,1,320.1,0
R00124,2016,bahrain,46,Lewis Hamilton,81.384,22.798,30.902,27.684,Medium,21,1,346.7,0
R00124,2016,bahrain,51,Lewis Hamilton,78.804,22.049,29.868,26.887,Medium,1,1,324.8,0
R00124,2016,bahrain,56,Lewis Hamilton,79.395,22.223,30.156,27.016,Medium,6,1,339.3,0
R00265,2023,zandvoort,1,Lewis Hamilton,73.512,20.649,27.882,24.981,Hard,1,0,321.6,0
R00265,2023,zandvoort,6,Lewis Hamilton,73.942,20.698,28.166,25.078,Hard,6,1,337.5,0
R00265,2023,zandvoort,11,Lewis Hamilton,74.896,20.891,28.407,25.598,Hard,11,1,355.1,0
R00265,2023,zandvoort,16,Lewis Hamilton,75.092,20.928,28.592,25.572,Hard,16,1,324.0,0
R00265,2023,zandvoort,21,Lewis Hamilton,75.612,21.153,28.757,25.702,Hard,21,1,328.0,0
R00265,2023,zandvoort,26,Lewis Hamilton,73.549,20.588,27.971,24.99,Hard,1,1,337.1,0
R00265,2023,zandvoort,31,Lewis Hamilton,74.059,20.752,28.123,25.184,Hard,6,1,314.4,0
R00265,2023,zandvoort,36,Lewis Hamilton,74.689,20.856,28.368,25.465,Hard,11,1,316.8,0
R00265,2023,zandvoort,41,Lewis Hamilton,75.205,21.147,28.525,25.533,Hard,16,1,333.4,0
R00265,2023,zandvoort,46,Lewis Hamilton,75.589,21.17,28.771,25.648,Hard,21,1,330.9,1
R00265,2023,zandvoort,51,Lewis Hamilton,73.42,20.563,27.918,24.939,Hard,1,1,327.4,0
R00265,2023,zandvoort,56,Lewis Hamilton,73.89,20.667,28.016,25.207,Hard,6,1,314.7,0
R00265,2023,zandvoort,61,Lewis Hamilton,74.679,20.839,28.382,25.458,Hard,11,1,312.7,0
R00265,2023,zandvoort,66,Lewis Hamilton,75.259,21.022,28.533,25.704,Hard,16,1,328.1,0
R00265,2023,zandvoort,71,Lewis Hamilton,75.597,21.207,28.729,25.661,Hard,21,1,349.2,0
R00118,2016,bahrain,1,Max Verstappen,82.038,22.961,31.2,27.877,Medium,1,0,334.0,0
R00118,2016,bahrain,6,Max Verstappen,82.785,23.257,31.485,28.043,Medium,6,1,330.8,0
R00118,2016,bahrain,11,Max Verstappen,83.256,23.283,31.558,28.415,Medium,11,1,343.1,0
R00118,2016,bahrain,16,Max Verstappen,83.978,23.485,31.98,28.513,Medium,16,1,336.0,0
R00118,2016,bahrain,21,Max Verstappen,84.522,23.663,32.11,28.749,Medium,21,1,342.2,0
R00118,2016,bahrain,26,Max Verstappen,82.16,23.024,31.255,27.881,Medium,1,1,317.4,0
R00118,2016,bahrain,31,Max Verstappen,82.562,23.081,31.363,28.118,Medium,6,1,343.5,0
R00118,2016,bahrain,36,Max Verstappen,83.203,23.267,31.586,28.35,Medium,11,1,320.5,0
R00118,2016,bahrain,41,Max Verstappen,83.802,23.407,31.848,28.547,Medium,16,1,333.4,0
R00118,2016,bahrain,46,Max Verstappen,84.456,23.698,32.188,28.57,Medium,21,1,338.1,0
R00118,2016,bahrain,51,Max Verstappen,81.913,22.961,31.138,27.814,Medium,1,1,314.5,0
R00118,2016,bahrain,56,Max Verstappen,82.7,23.189,31.345,28.166,Medium,6,1,322.8,0
