race_id,season,round,circuit_id,qualifying_position,driver,team,q3_lap_time_s,q2_lap_time_s,q1_lap_time_s,gap_to_pole_s,tyre_compound,sector1_s,sector2_s,sector3_s,top_speed_kmh
R00177,2019,12,spa,5,Driver_5,Team_5,77.328,77.53223303924138,78.03009271065045,0.634,Medium,21.591,29.265,26.472,315.2
R00177,2019,12,spa,6,Driver_6,Team_6,77.732,78.09598774755857,78.38442502111822,1.42,Soft,21.794,29.48,26.458,338.3
R00177,2019,12,spa,7,Driver_7,Team_7,78.0,78.42219033083163,78.74918878738428,2.775,Soft,21.684,29.731,26.585,335.8
R00177,2019,12,spa,8,Driver_8,Team_8,77.895,78.10706198829762,78.84038713896655,1.062,Medium,21.857,29.755,26.283,337.0
R00177,2019,12,spa,9,Driver_9,Team_9,78.693,79.1794572966818,79.129653864968,4.194,Soft,22.0,29.891,26.802,329.2
R00177,2019,12,spa,10,Driver_10,Team_10,78.658,78.80768241895008,79.1235977183522,2.39,Soft,21.9,29.919,26.839,334.5
R00178,2019,13,zandvoort,1,Max Verstappen,Red Bull Racing,75.603,75.86628022090459,76.50981729121001,0.0,Intermediate,21.063,28.866,25.674,318.5
R00178,2019,13,zandvoort,2,Driver_2,Team_2,75.69,75.9040120921872,76.07649689125888,0.186,Intermediate,21.264,28.592,25.834,335.4
R00178,2019,13,zandvoort,3,Driver_3,Team_3,76.005,76.4857347796965,76.70909122653647,0.285,Intermediate,21.257,28.893,25.855,352.3
R00178,2019,13,zandvoort,4,Driver_4,Team_4,76.23,76.39371211249184,76.60437749310913,1.728,Intermediate,21.329,28.889,26.012,329.1
R00178,2019,13,zandvoort,5,Driver_5,Team_5,76.863,77.19563171340445,77.58259337492467,2.328,Intermediate,21.44,29.215,26.208,334.3
R00178,2019,13,zandvoort,6,Driver_6,Team_6,77.323,77.57316554832477,77.77958061168492,1.925,Intermediate,21.656,29.438,26.229,319.4
R00178,2019,13,zandvoort,7,Driver_7,Team_7,77.985,78.1249873770619,78.37604826019877,2.876,Intermediate,21.852,29.632,26.501,306.4
R00178,2019,13,zandvoort,8,Driver_8,Team_8,78.094,78.48527519339146,78.72561811604652,1.43,Intermediate,21.995,29.845,26.254,329.1
R00178,2019,13,zandvoort,9,Driver_9,Team_9,78.673,78.89759008276236,79.21398035057733,2.536,Intermediate,22.016,30.098,26.559,300.7
R00178,2019,13,zandvoort,10,Driver_10,Team_10,79.233,79.35085739385089,79.75286230657817,2.085,Intermediate,22.114,30.121,26.998,332.3
R00179,2019,14,monza,1,Lewis Hamilton,Mercedes,75.154,75.5737474738254,75.61022608355944,0.0,Intermediate,21.128,28.618,25.408,305.9
R00179,2019,14,monza,2,Driver_2,Team_2,75.659,76.02599154500646,76.62275807614294,0.562,Intermediate,21.164,28.565,25.93,333.1
R00179,2019,14,monza,3,Driver_3,Team_3,76.487,76.60131396763866,77.48363165407068,0.261,Intermediate,21.341,28.974,26.172,331.7
R00179,2019,14,monza,4,Driver_4,Team_4,77.023,77.4909988709886,77.84115053452967,0.885,Intermediate,21.591,29.326,26.106,331.4
R00179,2019,14,monza,5,Driver_5,Team_5,76.85,77.09499785659366,77.76114556422867,0.606,Intermediate,21.592,29.182,26.076,339.9
R00179,2019,14,monza,6,Driver_6,Team_6,77.517,77.89901289524397,77.94781024385527,1.808,Intermediate,21.794,29.477,26.246,306.1
R00179,2019,14,monza,7,Driver_7,Team_7,78.14,78.45593560684752,78.91059969540886,2.688,Intermediate,21.804,29.703,26.633,333.5
R00179,2019,14,monza,8,Driver_8,Team_8,78.665,79.06977773593016,79.61917285780162,0.817,Intermediate,21.901,29.984,26.78,310.5
R00179,2019,14,monza,9,Driver_9,Team_9,78.617,78.81191108154309,79.21925932613719,4.431,Intermediate,21.924,29.743,26.95,306.4
R00179,2019,14,monza,10,Driver_10,Team_10,78.567,78.99549322988345,78.87981431420728,5.277,Intermediate,22.029,29.809,26.729,306.0
R00180,2019,15,singapore,1,Charles Leclerc,Ferrari,74.979,75.41976343691111,75.55426758485365,0.0,Medium,21.024,28.473,25.482,336.5
R00180,2019,15,singapore,2,Driver_2,Team_2,75.633,75.74747558969851,76.07553163630574,0.413,Soft,21.193,28.699,25.741,293.8
R00180,2019,15,singapore,3,Driver_3,Team_3,75.884,76.36909754962502,76.42200150672858,0.239,Medium,21.376,28.756,25.752,347.3
R00180,2019,15,singapore,4,Driver_4,Team_4,76.251,76.70620771220928,77.24000919269513,1.72,Medium,21.372,28.862,26.017,316.6
R00180,2019,15,singapore,5,Driver_5,Team_5,77.442,77.6298914610725,78.06071871115246,1.529,Soft,21.692,29.534,26.216,302.1
R00180,2019,15,singapore,6,Driver_6,Team_6,77.22,77.59912859599004,78.18203602376812,0.912,Medium,21.742,29.472,26.006,335.0
R00180,2019,15,singapore,7,Driver_7,Team_7,77.472,77.86757947684517,78.28159936944346,2.121,Medium,21.731,29.297,26.444,339.4
R00180,2019,15,singapore,8,Driver_8,Team_8,78.06,78.40936261865942,78.93291220723232,3.22,Medium,21.771,29.689,26.6,325.0
R00180,2019,15,singapore,9,Driver_9,Team_9,78.431,78.66478145687172,79.18208583570144,3.376,Medium,21.941,29.883,26.607,338.8
R00180,2019,15,singapore,10,Driver_10,Team_10,79.308,79.59809899651621,80.188764778377,1.629,Soft,22.177,30.11,27.021,331.5
R00181,2019,16,suzuka,1,Charles Leclerc,Ferrari,75.194,75.60781681016971,75.5264289719999,0.0,Soft,20.94,28.696,25.558,298.5
R00181,2019,16,suzuka,2,Driver_2,Team_2,75.914,76.08152194918624,76.766342431471,0.448,Medium,21.366,28.893,25.655,325.3
R00181,2019,16,suzuka,3,Driver_3,Team_3,75.706,76.16910492790619,76.39943922081832,0.652,Medium,21.14,28.784,25.782,310.5
R00181,2019,16,suzuka,4,Driver_4,Team_4,76.439,76.60224162187916,77.30021769231868,1.775,Medium,21.367,29.039,26.033,317.3
R00181,2019,16,suzuka,5,Driver_5,Team_5,76.601,77.00172751303008,76.97589297006658,1.29,Medium,21.56,29.229,25.812,302.8
R00181,2019,16,suzuka,6,Driver_6,Team_6,76.752,77.1872074896904,77.37140083167272,2.014,Soft,21.533,29.346,25.873,320.2
R00181,2019,16,suzuka,7,Driver_7,Team_7,77.925,78.08789882674195,78.26233280904576,2.103,Medium,21.789,29.79,26.346,324.6
R00181,2019,16,suzuka,8,Driver_8,Team_8,78.349,78.71175263233594,79.13139322034839,1.881,Medium,21.996,29.68,26.673,315.7
R00181,2019,16,suzuka,9,Driver_9,Team_9,78.58,78.86906627756156,79.063178970194,1.651,Soft,22.064,29.862,26.654,320.7
R00181,2019,16,suzuka,10,Driver_10,Team_10,79.164,79.63369542932021,79.56368206662627,2.042,Medium,22.392,30.124,26.648,362.7
R00182,2019,17,qatar,1,Lewis Hamilton,Mercedes,75.26,75.49081880437342,75.89733123944453,0.0,Medium,21.051,28.521,25.688,324.9
R00182,2019,17,qatar,2,Driver_2,Team_2,75.842,76.06382988530883,76.38046039765719,0.564,Soft,21.278,28.984,25.58,329.8
R00182,2019,17,qatar,3,Driver_3,Team_3,76.371,76.56481856267027,76.78595949358039,0.879,Soft,21.416,28.941,26.014,307.6
R00182,2019,17,qatar,4,Driver_4,Team_4,76.397,76.65181365286271,77.00833725548348,0.551,Medium,21.436,29.119,25.842,308.6
R00182,2019,17,qatar,5,Driver_5,Team_5,76.945,77.32248126494255,77.4647438523764,1.548,Soft,21.668,29.205,26.072,285.8
R00182,2019,17,qatar,6,Driver_6,Team_6,76.876,77.31227104048018,77.26820268351467,1.365,Soft,21.476,29.078,26.322,322.9
R00182,2019,17,qatar,7,Driver_7,Team_7,77.46,77.6596096521157,77.81771144380478,0.627,Soft,21.652,29.36,26.448,328.1
R00182,2019,17,qatar,8,Driver_8,Team_8,78.099,78.4899674077528,79.05741895636812,3.225,Soft,21.863,29.612,26.624,341.4
R00182,2019,17,qatar,9,Driver_9,Team_9,78.383,78.51455823274759,78.98434126986811,1.929,Soft,22.02,29.686,26.677,337.3
R00182,2019,17,qatar,10,Driver_10,Team_10,78.906,79.09619191518937,79.43982726415025,4.473,Medium,21.989,29.883,27.034,326.4
R00183,2019,18,cota,1,Lewis Hamilton,Mercedes,74.7,75.09123585406934,75.45831483236361,0.0,Intermediate,20.846,28.321,25.533,345.7
R00183,2019,18,cota,2,Driver_2,Team_2,75.952,76.33877131265109,76.5223539552162,0.424,Intermediate,20.981,28.886,26.085,337.6
R00183,2019,18,cota,3,Driver_3,Team_3,75.964,76.20055814752509,76.77013650491473,0.998,Intermediate,21.203,28.924,25.837,311.2
R00183,2019,18,cota,4,Driver_4,Team_4,76.81,77.04052699697229,77.38340300358635,0.652,Intermediate,21.549,28.945,26.316,340.1
R00183,2019,18,cota,5,Driver_5,Team_5,77.152,77.55179179368118,77.83874226847196,1.701,Intermediate,21.654,29.227,26.271,330.5
R00183,2019,18,cota,6,Driver_6,Team_6,76.748,76.88912116851935,77.49751688912164,1.394,Intermediate,21.301,29.246,26.201,327.1
R00183,2019,18,cota,7,Driver_7,Team_7,77.858,78.05031876408884,78.84916182659173,2.99,Intermediate,21.81,29.664,26.384,311.4
R00183,2019,18,cota,8,Driver_8,Team_8,77.911,78.13163922214603,78.90968459979672,3.629,Intermediate,22.006,29.683,26.222,317.6
R00183,2019,18,cota,9,Driver_9,Team_9,78.92,79.11951708451858,79.36416556891334,4.346,Intermediate,21.875,30.021,27.024,316.1
R00183,2019,18,cota,10,Driver_10,Team_10,78.984,79.27387727642864,79.78765562622242,2.51,Intermediate,22.215,29.858,26.911,330.8
R00184,2019,19,mexico,1,Lewis Hamilton,Mercedes,75.391,75.76288426729074,75.83896854449883,0.0,Soft,21.145,28.724,25.522,308.6
R00184,2019,19,mexico,2,Driver_2,Team_2,75.757,76.04120994862727,76.07751635415705,0.364,Soft,21.221,28.951,25.585,311.1
R00184,2019,19,mexico,3,Driver_3,Team_3,76.832,77.11948384671666,77.49048512806009,0.723,Medium,21.68,29.259,25.893,328.7
R00184,2019,19,mexico,4,Driver_4,Team_4,76.188,76.60802502912112,76.92481414176483,0.379,Medium,21.287,28.959,25.942,340.0
R00184,2019,19,mexico,5,Driver_5,Team_5,76.789,76.93744592454505,77.72883903286693,0.729,Soft,21.575,29.1,26.114,328.0
R00184,2019,19,mexico,6,Driver_6,Team_6,76.997,77.1338096845958,77.7669985411652,0.643,Soft,21.595,29.236,26.166,302.5
R00184,2019,19,mexico,7,Driver_7,Team_7,78.026,78.43226443784185,79.00953488445008,1.552,Medium,21.85,29.697,26.479,351.0
R00184,2019,19,mexico,8,Driver_8,Team_8,78.579,78.68118699284017,79.23100552782498,1.712,Soft,22.02,29.74,26.819,316.4
R00184,2019,19,mexico,9,Driver_9,Team_9,78.697,79.04269682182102,79.04014615412167,2.309,Soft,22.067,29.787,26.843,326.2
R00184,2019,19,mexico,10,Driver_10,Team_10,78.623,79.08822865252178,78.97127650648488,4.652,Soft,21.968,29.905,26.75,320.6
R00185,2019,20,brazil,1,Lewis Hamilton,Mercedes,75.732,76.07797691608164,76.58787221717289,0.0,Medium,21.265,28.772,25.695,340.1
R00185,2019,20,brazil,2,Driver_2,Team_2,75.806,76.25660827133542,76.15520376559729,0.467,Medium,21.074,28.886,25.846,349.9
R00185,2019,20,brazil,3,Driver_3,Team_3,76.519,76.72628871052258,77.17404368503816,0.764,Medium,21.605,29.089,25.825,343.7
R00185,2019,20,brazil,4,Driver_4,Team_4,76.617,77.1005639390146,77.1627665438956,1.396,Medium,21.417,29.193,26.007,349.8
R00185,2019,20,brazil,5,Driver_5,Team_5,76.73,77.21804168368509,77.51409289123751,0.744,Medium,21.468,29.155,26.107,318.0
R00185,2019,20,brazil,6,Driver_6,Team_6,77.748,78.12048660784208,78.08296596765624,0.67,Medium,21.95,29.603,26.195,310.5
R00185,2019,20,brazil,7,Driver_7,Team_7,77.545,78.00191143718033,78.51871565931069,3.448,Medium,21.822,29.503,26.22,338.7
R00185,2019,20,brazil,8,Driver_8,Team_8,78.549,79.03590427589356,78.92606557815533,1.481,Medium,21.987,29.747,26.815,313.2
R00185,2019,20,brazil,9,Driver_9,Team_9,78.856,78.98664608044746,79.6907146846085,4.667,Medium,22.085,29.955,26.816,340.9
R00185,2019,20,brazil,10,Driver_10,Team_10,79.243,79.73300777249104,79.97658606132146,1.267,Medium,22.29,30.171,26.782,337.0
R00186,2019,21,las_vegas,1,Lewis Hamilton,Mercedes,75.117,75.42493425940849,75.88307791651245,0.0,Intermediate,20.994,28.453,25.67,344.9
R00186,2019,21,las_vegas,2,Driver_2,Team_2,75.253,75.45198541214288,75.75966040725862,0.278,Intermediate,21.056,28.636,25.561,329.7
R00186,2019,21,las_vegas,3,Driver_3,Team_3,76.291,76.46023637796807,77.03095419643938,1.134,Intermediate,21.415,29.039,25.837,314.8
R00186,2019,21,las_vegas,4,Driver_4,Team_4,76.672,77.16273819759633,77.07043828432681,1.013,Intermediate,21.434,29.129,26.109,348.0
R00186,2019,21,las_vegas,5,Driver_5,Team_5,77.152,77.55086330446694,77.87847722361427,0.71,Intermediate,21.441,29.329,26.382,301.5
R00186,2019,21,las_vegas,6,Driver_6,Team_6,77.376,77.49892300283133,77.69536382778097,1.344,Intermediate,21.627,29.422,26.327,313.1
R00186,2019,21,las_vegas,7,Driver_7,Team_7,78.011,78.11298395463882,78.70398136555721,1.986,Intermediate,22.015,29.574,26.422,319.6
R00186,2019,21,las_vegas,8,Driver_8,Team_8,77.896,78.28324145650373,78.43402892710822,2.702,Intermediate,21.729,29.562,26.605,318.4
R00186,2019,21,las_vegas,9,Driver_9,Team_9,78.513,78.80128156429144,79.12008025385131,2.128,Intermediate,22.109,29.851,26.553,336.4
R00186,2019,21,las_vegas,10,Driver_10,Team_10,78.868,79.00775860387382,79.72813405355797,1.035,Intermediate,22.146,30.009,26.713,326.8
R00187,2019,22,abu_dhabi,1,Lewis Hamilton,Mercedes,75.27,75.76474636821492,75.77232108275535,0.0,Soft,21.092,28.475,25.703,332.5
R00187,2019,22,abu_dhabi,2,Driver_2,Team_2,76.331,76.82171486120943,76.81248812767758,0.221,Soft,21.31,28.986,26.035,302.4
R00187,2019,22,abu_dhabi,3,Driver_3,Team_3,76.27,76.73149840983486,76.929604505797,0.77,Soft,21.33,29.014,25.926,306.9
R00187,2019,22,abu_dhabi,4,Driver_4,Team_4,76.111,76.41373671436993,76.98550097460313,0.533,Soft,21.345,28.825,25.941,306.3
R00187,2019,22,abu_dhabi,5,Driver_5,Team_5,76.967,77.37430909372996,77.49811459709935,1.945,Soft,21.67,29.419,25.878,327.5
R00187,2019,22,abu_dhabi,6,Driver_6,Team_6,77.391,77.69746535856441,78.15937002749048,2.52,Medium,21.56,29.456,26.375,322.1
R00187,2019,22,abu_dhabi,7,Driver_7,Team_7,77.795,78.14088807885544,78.6347514505918,3.134,Soft,21.761,29.333,26.701,304.4
R00187,2019,22,abu_dhabi,8,Driver_8,Team_8,78.069,78.20248077315203,78.80203423355393,3.845,Medium,21.753,29.767,26.549,323.1
R00187,2019,22,abu_dhabi,9,Driver_9,Team_9,78.446,78.82114187852959,79.05319461162227,4.708,Medium,21.899,29.814,26.733,348.9
R00187,2019,22,abu_dhabi,10,Driver_10,Team_10,79.132,79.29787656796272,79.62780135143497,1.684,Medium,21.971,29.97,27.191,330.8
R00189,2020,2,jeddah,1,Max Verstappen,Red Bull Racing,75.472,75.6049645343818,75.81963786146254,0.0,Medium,21.116,28.662,25.694,367.0
R00189,2020,2,jeddah,2,Driver_2,Team_2,75.29,75.55039795859435,75.78266927250222,0.201,Medium,20.902,28.57,25.818,340.5
R00189,2020,2,jeddah,3,Driver_3,Team_3,76.477,76.71287030110986,76.88640019633452,0.885,Medium,21.508,28.983,25.986,345.2
R00189,2020,2,jeddah,4,Driver_4,Team_4,77.077,77.33021249753692,77.99722486386234,0.856,Soft,21.617,29.143,26.317,327.0
R00189,2020,2,jeddah,5,Driver_5,Team_5,77.381,77.62739658169305,77.90777691598532,1.997,Medium,21.754,29.234,26.393,335.1
R00189,2020,2,jeddah,6,Driver_6,Team_6,77.653,77.94936088232606,77.95605092486117,0.452,Medium,21.742,29.499,26.412,297.7
R00189,2020,2,jeddah,7,Driver_7,Team_7,77.904,78.18082254894344,78.35762999541853,2.204,Soft,21.798,29.563,26.543,339.3
R00189,2020,2,jeddah,8,Driver_8,Team_8,77.967,78.46047442439911,78.79160878674891,1.811,Soft,21.749,29.487,26.731,345.6
R00189,2020,2,jeddah,9,Driver_9,Team_9,78.71,78.9737604179633,79.34489576875853,4.182,Soft,22.034,29.962,26.714,324.2
R00189,2020,2,jeddah,10,Driver_10,Team_10,79.099,79.31592247758239,79.51489811751125,1.268,Soft,22.277,30.173,26.649,326.6
R00190,2020,3,albert_park,1,Lewis Hamilton,Mercedes,75.414,75.82874524568254,76.11093581880475,0.0,Medium,21.023,28.647,25.744,319.4
R00190,2020,3,albert_park,2,Driver_2,Team_2,76.462,76.5869431194903,77.35876088495503,0.194,Soft,21.423,28.94,26.099,293.8
R00190,2020,3,albert_park,3,Driver_3,Team_3,76.498,76.8227354206756,77.09991480407399,0.361,Soft,21.261,29.139,26.098,341.2
R00190,2020,3,albert_park,4,Driver_4,Team_4,76.678,76.87661536546226,77.60596283812907,1.336,Soft,21.376,29.133,26.169,299.1
R00190,2020,3,albert_park,5,Driver_5,Team_5,77.243,77.69332970027955,77.7462414218195,1.905,Medium,21.794,29.226,26.223,340.7
R00190,2020,3,albert_park,6,Driver_6,Team_6,77.95,78.09162005867191,78.37951030258716,2.467,Soft,21.951,29.669,26.33,320.5
R00190,2020,3,albert_park,7,Driver_7,Team_7,77.164,77.57150473628424,77.94981119967923,0.864,Soft,21.655,29.339,26.17,315.6
R00190,2020,3,albert_park,8,Driver_8,Team_8,78.525,78.81406796452376,79.38848974798961,1.065,Soft,21.883,29.865,26.777,331.6
R00190,2020,3,albert_park,9,Driver_9,Team_9,77.871,78.28685899289515,78.49166401063135,1.188,Medium,21.734,29.627,26.51,306.6
R00190,2020,3,albert_park,10,Driver_10,Team_10,79.164,79.36407322962383,80.1487355060751,0.773,Soft,22.177,30.044,26.943,302.6
R00191,2020,4,baku,1,Lewis Hamilton,Mercedes,75.356,75.62752287371109,75.87505638162826,0.0,Soft,21.097,28.553,25.706,327.0
R00191,2020,4,baku,2,Driver_2,Team_2,75.699,75.86329732908129,76.52793755287102,0.564,Medium,21.33,28.697,25.672,288.0
R00191,2020,4,baku,3,Driver_3,Team_3,76.046,76.21458072500263,76.7300251531582,0.844,Medium,21.376,28.896,25.774,373.4
R00191,2020,4,baku,4,Driver_4,Team_4,77.146,77.26998352265367,77.7476380915948,1.292,Soft,21.79,29.524,25.832,331.6
R00191,2020,4,baku,5,Driver_5,Team_5,76.948,77.34545143660128,77.26510859580151,0.748,Medium,21.54,29.512,25.896,336.1
R00191,2020,4,baku,6,Driver_6,Team_6,77.396,77.75132473711216,78.39340630980017,1.522,Medium,21.781,29.511,26.104,329.8
R00191,2020,4,baku,7,Driver_7,Team_7,78.047,78.21039454353624,78.78490656557373,2.274,Medium,21.83,29.61,26.607,318.4
R00191,2020,4,baku,8,Driver_8,Team_8,78.324,78.5584898376256,79.18545521575642,3.022,Medium,21.963,29.675,26.686,336.3
R00191,2020,4,baku,9,Driver_9,Team_9,78.677,78.99782049903223,79.56796648852357,2.212,Soft,22.079,29.918,26.68,309.3
R00191,2020,4,baku,10,Driver_10,Team_10,79.143,79.26609419156992,79.61306481516952,2.976,Medium,22.229,30.015,26.899,308.8
R00192,2020,5,miami,1,Yuki Tsunoda,RB (AlphaTauri),75.422,75.57253291983056,76.22503250294595,0.0,Medium,21.085,28.72,25.617,338.9
R00192,2020,5,miami,2,Driver_2,Team_2,75.618,75.94287170250983,76.29281953371255,0.25,Soft,21.283,28.701,25.634,329.9
R00192,2020,5,miami,3,Driver_3,Team_3,76.211,76.47984412811674,76.84853771026455,0.429,Medium,21.364,28.935,25.912,365.3
R00192,2020,5,miami,4,Driver_4,Team_4,76.533,76.78666693350475,77.26220107447173,0.462,Medium,21.515,29.043,25.975,326.5
R00192,2020,5,miami,5,Driver_5,Team_5,76.561,76.98809708030768,76.90457560421892,2.342,Soft,21.368,29.172,26.021,334.4
R00192,2020,5,miami,6,Driver_6,Team_6,77.417,77.54996597306346,78.33725603331995,2.71,Soft,21.845,29.269,26.303,337.3
R00192,2020,5,miami,7,Driver_7,Team_7,77.847,78.29736145003457,78.80941718751856,3.141,Medium,21.88,29.521,26.446,357.7
R00192,2020,5,miami,8,Driver_8,Team_8,78.365,78.53236709626916,79.32825090908031,1.637,Soft,21.861,29.717,26.787,314.2
R00192,2020,5,miami,9,Driver_9,Team_9,78.608,79.09092078098558,78.93758982804974,3.159,Medium,22.039,29.957,26.612,328.4
R00192,2020,5,miami,10,Driver_10,Team_10,78.935,79.2261676342049,79.40088842156985,1.001,Soft,22.175,29.845,26.915,335.5
R00193,2020,6,monaco,1,Lewis Hamilton,Mercedes,75.57,75.95408592263385,76.46556030734449,0.0,Soft,21.061,28.871,25.638,329.6
R00193,2020,6,monaco,2,Driver_2,Team_2,75.917,76.14619364527466,76.90921528837677,0.509,Soft,21.242,28.865,25.81,303.7
R00193,2020,6,monaco,3,Driver_3,Team_3,76.264,76.36823163956615,77.25394555974081,0.63,Soft,21.596,29.004,25.664,328.4
R00193,2020,6,monaco,4,Driver_4,Team_4,76.344,76.54614854340161,76.83384850362341,1.663,Soft,21.491,29.047,25.806,324.2
R00193,2020,6,monaco,5,Driver_5,Team_5,77.345,77.46744474586293,77.96239247668674,2.291,Soft,21.659,29.459,26.227,337.3
R00193,2020,6,monaco,6,Driver_6,Team_6,77.744,78.2310755130507,78.60725477165082,2.788,Medium,21.822,29.467,26.455,324.1
R00193,2020,6,monaco,7,Driver_7,Team_7,77.606,77.856937261455,78.40310075976996,2.526,Soft,21.605,29.383,26.618,315.6
R00193,2020,6,monaco,8,Driver_8,Team_8,78.379,78.50580931868959,79.14391585993606,4.072,Soft,22.13,29.766,26.483,337.0
R00193,2020,6,monaco,9,Driver_9,Team_9,78.639,79.02474377748526,79.39357615990522,4.08,Soft,21.965,29.812,26.862,343.5
R00193,2020,6,monaco,10,Driver_10,Team_10,78.796,78.92081367783902,79.5055436544077,2.76,Soft,22.008,29.971,26.817,309.5
R00194,2020,7,spain,1,Lewis Hamilton,Mercedes,75.17,75.53433932500258,76.16762521893206,0.0,Intermediate,21.036,28.554,25.58,305.5
R00194,2020,7,spain,2,Driver_2,Team_2,75.443,75.6854451977316,76.18763519398422,0.494,Intermediate,21.115,28.62,25.708,303.4
R00194,2020,7,spain,3,Driver_3,Team_3,75.712,75.96198561939033,76.68387016995605,0.183,Intermediate,21.333,28.821,25.558,331.2
R00194,2020,7,spain,4,Driver_4,Team_4,76.597,76.78018580356766,77.38641955730617,0.885,Intermediate,21.451,29.069,26.077,326.4
R00194,2020,7,spain,5,Driver_5,Team_5,77.194,77.30690485762594,77.79248316873344,1.389,Intermediate,21.556,29.352,26.286,333.9
R00194,2020,7,spain,6,Driver_6,Team_6,77.116,77.54078766596436,77.52464738818337,2.301,Intermediate,21.445,29.309,26.362,326.6
R00194,2020,7,spain,7,Driver_7,Team_7,77.448,77.71997367676057,78.38326370786469,3.052,Intermediate,21.689,29.472,26.287,325.5
R00194,2020,7,spain,8,Driver_8,Team_8,78.226,78.52283886615936,78.72125265746635,0.669,Intermediate,21.998,29.671,26.557,331.2
R00194,2020,7,spain,9,Driver_9,Team_9,78.593,78.95290043987873,79.00715863790029,3.906,Intermediate,21.85,29.832,26.911,314.0
R00194,2020,7,spain,10,Driver_10,Team_10,78.575,78.77549959614704,79.04793381852453,4.92,Intermediate,21.771,29.993,26.811,322.5
R00195,2020,8,canada,1,Yuki Tsunoda,RB (AlphaTauri),75.243,75.55881974026639,75.56496640360119,0.0,Medium,21.091,28.578,25.574,335.0
R00195,2020,8,canada,2,Driver_2,Team_2,75.635,75.76304776385936,76.31900323029109,0.464,Medium,21.313,28.666,25.656,350.8
R00195,2020,8,canada,3,Driver_3,Team_3,76.026,76.16696692528981,76.43374144224121,1.048,Medium,21.184,28.805,26.037,320.7
